"Автовская ул., д.21",276\159,292\156
"Автовская ул., д.22",179.76\147,179.132\150
"Автовская ул., д.25",212\161,186\147
"Автовская ул., д.26/37",361.73\192,416.451\203
"Автовская ул., д.28/30",161\102,148\116
"Автовская ул., д.29",536\236,606\265
"Автовская ул., д.30",90\61,95\61
"Автовская ул., д.32",69.293\54,73.467\67
"Автовская ул., д.34",73\43,88\114
"Автовская ул., д.38",45\28,49\35
"Автовская ул., д.40",322\260,163\181
"Автовская ул., д.46",126\64,93\47
"Автовская ул., д.52",220\199,111\137
"Балтийская ул., д.2/14",753.1\383,555.9\289
"Балтийская ул., д.12",258.99\184,208.55\161
"Балтийская ул., д.14",261.44\0,261.44\0
"Балтийская ул., д.17",9.72\4,18\8
"Балтийская ул., д.17, к.2",210.8\39,241.4\25
"Балтийская ул., д.18",45\31,43\30
"Балтийская ул., д.19а",36.2\25.7,34.3\21.7
"Балтийская ул., д.19б",18.8\13.3,17.7\11.3
"Балтийская ул., д.20",19.8\19.7,24.4\24.8
"Балтийская ул., д.21, к.2",51\30,66\40
"Балтийская ул., д.22",15.39\15.3,18.95\19.2
"Балтийская ул., д.23",21\11,36\18
"Балтийская ул., д.24",4.38\7,1.46\5
"Балтийская ул., д.25",60.344\0,72.25\0
"Балтийская ул., д.27",57.076\0,57.08\0
"Балтийская ул., д.32а",38.3\27.5,49.4\40.6
"Балтийская ул., д.32д",14.5\10.5,18.76\15.4
"Балтийская ул., д.34",63.91\0,302.12\0
"Балтийская ул., д.36/9",125.12\70,233.68\129
"Балтийская ул., д.38",242\149,182\322
"Баррикадная ул., д.3",197\107,147\106
"Баррикадная ул., д.4",90.516\0,90.52\0
"Баррикадная ул., д.34",77\40,91\49
"Белоусова ул., д.3",31\17,40\24
"Белоусова ул., д.5",46\34,78\66
"Белоусова ул., д.6/42",354.9\199,349.44\214
"Белоусова ул., д.10",75.392\0,75.39\0
"Белоусова ул., д.14/41",37\20,21\10
"Белоусова ул., д.16",108.73\63,81.34\45
"Белоусова ул., д.18",114\58,104\55
"Белоусова ул., д.18, к.1",217\180,157\166
"Белоусова ул., д.20",105\77,61\51
"Белоусова ул., д.22",1821\388,111.3\38.4
"Белоусова ул., д.24/32",71.89\67,42.77\58
"Васи Алексеева ул., д.7",139.16\124,55.86\69
"Васи Алексеева ул., д.9",17.67\31,18.6\32
"Васи Алексеева ул., д.10",888.61\363,793.97\341
"Васи Алексеева ул., д.11",206\146,89\77
"Васи Алексеева ул., д.17",242\187,144\124
"Васи Алексеева ул., д.20/24",202.7\132,179.4\129
"Васи Алексеева ул., д.21",252\208,147.75\141
"Васи Алексеева ул., д.22",582.72\528,323.52\380
"Васи Алексеева ул., д.24",383\311,196\138
"Васи Алексеева ул., д.25",303\267,158\163
"Васи Алексеева ул., д.26",404.48\347,475.58\351
"Васи Алексеева ул., д.28",192\139,144\106
"Васи Алексеева ул., д.30",518.7\377,386.65\257
"Возрождения ул., д.7/25",750.2\0,750.196\0
"Возрождения ул., д.9",30.42\25,43.68\45
"Возрождения ул., д.15",203.94\169,163.35\161
"Возрождения ул., д.19/38",701\456,538.47\405
"Возрождения ул., д.23",71\33,83\41
"Возрождения ул., д.25",350\274,215\210
"Возрождения ул., д.27",305\197,243\161
"Гладкова ул., д.1",84.53\95,110.6\91
"Гладкова ул., д.1а",99\31,90\33
"Гладкова ул., д.7/10",17.76\38,15.6\33
"Гладкова ул., д.11",29\15,32\18
"Гладкова ул., д.13",19\21,35\28
"Гладкова ул., д.17",196\72,206\71
"Гладкова ул., д.19",74\46,57\35
"Гладкова ул., д.21",93.708\0,93.71\0
"Гладкова ул., д.23",148\110,147\136
"Гладкова ул., д.24/7",120\61,118\62
"Гладкова ул., д.25",336\228,336\244
"Гладкова ул., д.26",100\50,80\41
"Гладкова ул., д.29",118\112,107\142
"Гладкова ул., д.31/7",39\20,52\27
"Гладкова ул., д.33",85\44,80\42
"Гладкова ул., д.35",55.708\0,55.71\0
"Гладкова ул., д.39",10\5,11\5
"Гладкова ул., д.41",2\0,5\2
"Гладкова ул., д.43",26.4\20,16.5\12
"Губина ул., д.1/32",266.63\115,249.34\117
"Губина ул., д.4",115.32\69,65.1\39
"Губина ул., д.5",118.864\0,118.86\0
"Губина ул., д.6",11\8,5\5
"Губина ул., д.8",196\80,187\49
"Губина ул., д.9, к.1",37.6\25,40\26
"Губина ул., д.9, к.2",47\23,36\19
"Губина ул., д.12",65\33,96\49
"Губина ул., д.13, к.1",46.2\28,35.28\22
"Губина ул., д.13, к.2",39\26,30\27
"Губина ул., д.14",67\52,67\62
"Губина ул., д.15",33\18,37\19
"Губина ул., д.18",23\12,50\27
"Губина ул., д.19/16",97\69,60\52
"Губина ул., д.20",92\50,99\53
"Губина ул., д.21",111\67,91\48
"Губина ул., д.22/21",52\33,70\43
"Губина ул., д.23/19",155\76,117\55
"Двинская ул., д.4",468\327,340\284
"Двинская ул., д.4, к.1",232\192,189\184
"Двинская ул., д.4, к.2",496\340,354\304
"Двинская ул., д.4, к.3",345\265,244\228
"Двинская ул., д.4, к.4",240\211,199\204
"Двинская ул., д.8",182.25\153,115.83\125
"Двинская ул., д.9",260.4\139,181.35\91
"Двинская ул., д.10",407.84\283,539.84\0
"Двинская ул., д.11",259.6\186,236\175
"Двинская ул., д.14",297.56\191,225.32\163
"Двинская ул., д.14, к.4",1384\422,1497\369
"Двинская ул., д.16, к.1",4067.8\1813,3837.26\1710
"Двинская ул., д.17",592\330,633\297
"Зайцева ул., д.3",196.88\366,192.28\352
"Зайцева ул., д.17/23",959.74\505,926.84\477
"Зайцева ул., д.18/16",102.72\58,115.2\67
"Зайцева ул., д.19/18",325\234,159\153
"Зайцева ул., д.20",318\225,229\173
"Зайцева ул., д.21",27\11,48\22
"Зайцева ул., д.22/13",1214.5\610,810.28\384
"Зайцева ул., д.25",132\103,85\83
"Зайцева ул., д.26",103.74\37,6.37\1
"Зайцева ул., д.29",57\44,22\32
"Зайцева ул., д.31",482\327,342\269
"Зайцева ул., д.32",219\164,157\131
"Зайцева ул., д.33",409.7\323,243.1\198
"Зайцева ул., д.34",118\56,109\47
"Зайцева ул., д.36",412\258,287\207
"Зайцева ул., д.37",351\186,270\146
"Зайцева ул., д.39",323\211,184\146
"Зины Портновой ул., д.4",41\37,44\50
"Зины Портновой ул., д.6",227\219,251\291
"Зины Портновой ул., д.8",151\140,162\179
"Зины Портновой ул., д.10",188\144,181\200
"Зины Портновой ул., д.12",101\106,91\121
"Зины Портновой ул., д.14",201\197,189\261
"Зины Портновой ул., д.16",343\169,464\232
"Зины Портновой ул., д.18",217\188,233\254
"Зины Портновой ул., д.20",74\82,59\102
"Зины Портновой ул., д.22",41\36,37\46
"Зины Портновой ул., д.24",134\136,90\136
"Зины Портновой ул., д.26",155\168,168\225
"Зины Портновой ул., д.28",296\156,384\210
"Зины Портновой ул., д.30",287\215,288\264
"Зои Космодемьянской ул., д.3",212.8\326,227.05\300
"Зои Космодемьянской ул., д.5",895.3\302,700.1\253
"Зои Космодемьянской ул., д.6, к.1",519.45\221,609.5\250
"Зои Космодемьянской ул., д.8/17",44\30,70\44
"Зои Космодемьянской ул., д.16/24",71.61\49,40.81\27
"Зои Космодемьянской ул., д.17/26",426.97\228,300.44\202
"Зои Космодемьянской ул., д.21",221\91,107\101
"Зои Космодемьянской ул., д.23",126\35,139\39
"Зои Космодемьянской ул., д.25/20",73\38,79\45
"Зои Космодемьянской ул., д.29",82\43,50\55
"Ивана Черных ул., д.1",30.45\29,33.06\33
"Ивана Черных ул., д.3, к.2",158\81,160\82
"Ивана Черных ул., д.13а",185\115,173\136
"Ивана Черных ул., д.13б",230\216,150\194
"Ивана Черных ул., д.15а",278\187,226\158
"Ивана Черных ул., д.15б",41\36,27\26
"Ивана Черных ул., д.19",158\130,115\135
"Калинина ул., д.10",178.068\0,
"Канонерский о., д.7",8716\3229,8716\3229
"Канонерский о., д.8",4152\1422,4328\1462
"Канонерский о., д.9",2895\1200,2325\930
"Канонерский о., д.10",2750\1075,2965\1150
"Канонерский о., д.12",691\334,648\346
"Канонерский о., д.12, к.2",635\340,534\277
"Канонерский о., д.13",444\376,330\299
"Канонерский о., д.14",365\258,307\240
"Канонерский о., д.15",401.508\0,401.51\0
"Канонерский о., д.16",237\138,210\142
"Канонерский о., д.17",34\16,34\16
"Канонерский о., д.25",1095\522,912\433
"Корнеева ул., д.2",765.7\413,690.65\358
"Корнеева ул., д.6",1822.6\411,1584.05\360
"Косинова ул., д.5",122.816\0,147.06\0
"Косинова ул., д.7",122.36\16,63.48\17
"Косинова ул., д.9/9",92\63,83\59
"Косинова ул., д.14, к.1",336\247,386\358
"Косинова ул., д.14, к.2",301\259,269\327
"Краснопутиловская ул., д.16/13",712.08\390,834.2\452
"Краснопутиловская ул., д.18",116\73,88\59
"Краснопутиловская ул., д.20",96.05\86,93.5\76
"Краснопутиловская ул., д.26",372.38\220,442.04\259
"Краснопутиловская ул., д.28/20",426.24\218,476.16\250
"Ленинский пр., д.110, к.1а",902\591,638\470
"Ленинский пр., д.110, к.1б",3127\2630,2144\2166
"Ленинский пр., д.120, к.2",230.812\0,230.812\0
"Ленинский пр., д.124",2354.18\1089,2981.26\1369
"Ленинский пр., д.130, к.2",685\315,1016\483
"Майков пер., д.3",104.576\0,125.22\0
"Майков пер., д.5а",36.708\0,43.95\0
"Майков пер., д.7/1",85\44,148\75
"Маршала Говорова ул., д.3/7",496.8\0,314.64\0
"Маршала Говорова ул., д.5/4",468.65\360,308.49\267
"Маршала Говорова ул., д.6/5",347.8\239,261.32\196
"Маршала Говорова ул., д.7",335\200,205\139
"Маршала Говорова ул., д.11/3",146.28\30,133.4\24
"Маршала Говорова ул., д.15",85.84\111,53.28\87
"Маршала Говорова ул., д.16",4760\1663,3711\1340
"Маршала Говорова ул., д.17",133.92\111,105.09\94
"Маршала Говорова ул., д.21",353\191,253\163
"Маршала Говорова ул., д.22, к.2",124.82\102,81.37\78
"Маршала Говорова ул., д.23",248\120,175\86
"Маршала Говорова ул., д.24",622\408,454\323
"Маршала Говорова ул., д.26, к.2",218\113,213\110
"Маршала Жукова пр., д.18а",1149\551,949\461
"Маршала Жукова пр., д.18б",2851.56\1372,2537.74\1265
"Маршала Жукова пр., д.18в",2976\1686,2474\1406
"Маршала Жукова пр., д.18г",1526.56\1021,1159.8\828
"Маршала Жукова пр., д.18д",1249\713,1046\610
"Маршала Жукова пр., д.26/16а",1040\785,752\604
"Маршала Жукова пр., д.26/16б",1762.39\1003,1542.49\939
"Маршала Жукова пр., д.26/16в",1981.18\1544,1435.11\1132
"Маршала Жукова пр., д.28, к.1",1965.58\1473,1689.22\1247
"Маршала Жукова пр., д.30, к.2а",1440\990,1020\750
"Маршала Жукова пр., д.30, к.2б",651\179,550\141
"Маршала Жукова пр., д.30, к.2в",3565\2159,2660\1616
"Маршала Жукова пр., д.30, к.2г",1961\1490,1271\1168
"Маршала Жукова пр., д.30, к.2д",3349\1969,2606\1672
"Маршала Жукова пр., д.30, к.2е",1483\1126,1058\854
"Маршала Жукова пр., д.30, к.2ж",1995\1218,1619\997
