"Автовская ул., д.21",307\168,155\91
"Автовская ул., д.22",447\240,233\124
"Автовская ул., д.25",200\135,108\70
"Автовская ул., д.28/30",0\268,296\191
"Автовская ул., д.29",649\183,493\93
"Автовская ул., д.30",109\83,104\73
"Автовская ул., д.32",327\246,315\202
"Автовская ул., д.34",231\169,17\145
"Автовская ул., д.38",86\60,46\27
"Автовская ул., д.40",359\274,423\277
"Автовская ул., д.46",127\68,128\68
"Автовская ул., д.52",265\219,286\193
"Балтийская ул., д.2/14",641\224,450\155
"Балтийская ул., д.12",366\187,315\152
"Балтийская ул., д.14",690\359,600\315
"Балтийская ул., д.17, к.2",,735.00
"Балтийская ул., д.18",103\83,80\63
"Балтийская ул., д.19",82\55,77\51
"Балтийская ул., д.20",76\41,30\56
"Балтийская ул., д.21",,49\27
"Балтийская ул., д.22",60\32,24\44
"Балтийская ул., д.23",19\10,957\702
"Балтийская ул., д.24",36\74,18\30
"Балтийская ул., д.25",97\51,74\40
"Балтийская ул., д.27",56\30,46\23
"Балтийская ул., д.32",114\71,67\40
"Балтийская ул., д.34",120\0,59\0
"Балтийская ул., д.36/9",260\132,119\61
"Балтийская ул., д.38",287\184,134\90
"Баррикадная ул., д.3",169\0,268\0
"Баррикадная ул., д.4",162\78,201\157
"Баррикадная ул., д.34",99\47,83\43
"Белоусова ул., д.3",56\49,89\61
"Белоусова ул., д.10",151\100,250\122
"Белоусова ул., д.14/41",93\49,123\62
"Белоусова ул., д.16",118\107,128\143
"Белоусова ул., д.18",78\0,70\0
"Белоусова ул., д.20",48\28,52\28
"Белоусова ул., д.24/32",104\66,33\25
"Васи Алексеева ул., д.7",241\138,328\72
"Васи Алексеева ул., д.9",127\119,151\116
"Васи Алексеева ул., д.10",697\402,570\310
"Васи Алексеева ул., д.11",269\174,267\157
"Васи Алексеева ул., д.17",552\7,
"Васи Алексеева ул., д.20/24",430\332,398\234
"Васи Алексеева ул., д.21",240\186,606\301
"Васи Алексеева ул., д.22",833\567,1039\625
"Васи Алексеева ул., д.24",424\244,447\257
"Васи Алексеева ул., д.25",323\233,339\225
"Васи Алексеева ул., д.26",282\223,364\209
"Васи Алексеева ул., д.28",216\193,350\200
"Васи Алексеева ул., д.30",616\358,830\455
"Возрождения ул., д.7/25",820\478,716\391
"Возрождения ул., д.9",156\100,134\76
"Возрождения ул., д.15",203\124,399\179
"Возрождения ул., д.19/38",680\413,815\476
"Возрождения ул., д.23",262\173,317\189
"Возрождения ул., д.25",296\177,375\211
"Возрождения ул., д.27",343\210,384\219
"Гладкова ул., д.11",118\0,132\0
"Гладкова ул., д.17",89\84,176\149
"Гладкова ул., д.21",,
"Гладкова ул., д.23",342\223,322\194
"Гладкова ул., д.24/7",95\51,85\47
"Гладкова ул., д.25",683\453,279\252
"Гладкова ул., д.31/7",122\45,155\75
"Гладкова ул., д.33",144\57,298\99
"Гладкова ул., д.35",108\54,177\37
"Гладкова ул., д.39",75\54,82\46
"Гладкова ул., д.41",52\38,54\35
"Губина ул., д.1/32",200\74,262\58
"Губина ул., д.4",170\83,106\74
"Губина ул., д.6",127\100,439\142
"Губина ул., д.8",125\91,200\124
"Губина ул., д.9, к.2",74\78,100\106
"Губина ул., д.12",132\67,132\67
"Губина ул., д.13, к.1",117\58,133\69
"Губина ул., д.13, к.2",25\15,28\14
"Губина ул., д.14",50\31,55\28
"Губина ул., д.18",82\58,105\93
"Губина ул., д.19/16",25\54,100\66
"Губина ул., д.20",163\0,122\20
"Губина ул., д.21",108\54,101\84
"Губина ул., д.22/21",91\51,58\33
"Губина ул., д.23/19",102\53,111\49
"Двинская ул., д.4",0\404,1216\340
"Двинская ул., д.4, к.1",322\211,343\193
"Двинская ул., д.4, к.2",621\422,576\333
"Двинская ул., д.4, к.3",435\279,435\249
"Двинская ул., д.4, к.4",441\302,391\239
"Двинская ул., д.8",441\280,440\246
"Двинская ул., д.9",438\220,407\206
"Двинская ул., д.10",300\218,382\276
"Двинская ул., д.14",434\232,529\339
"Двинская ул., д.14, к.4",1352\340,1111\272
"Двинская ул., д.17",367\153,363\171
"Зайцева ул., д.3",386\0,198\0
"Зайцева ул., д.17/23",543\1002,289\539
"Зайцева ул., д.18/16",189\119,114\68
"Зайцева ул., д.19/18",430\303,623\394
"Зайцева ул., д.21",50\26,48\24
"Зайцева ул., д.22/13",1475\721,1735\819
"Зайцева ул., д.25",414\274,469\292
"Зайцева ул., д.26",2\1,2\1
"Зайцева ул., д.29",81\55,116\68
"Зайцева ул., д.31",527\349,586\368
"Зайцева ул., д.32",355\217,384\223
"Зайцева ул., д.33",574\323,595\349
"Зайцева ул., д.34",561\293,387\198
"Зайцева ул., д.36",532\356,474\300
"Зайцева ул., д.37",795\411,1079\553
"Зайцева ул., д.39",408\230,441\237
"Зины Портновой ул., д.4",71\66,69\52
"Зины Портновой ул., д.6",441\370,428\305
"Зины Портновой ул., д.8",500\398,423\293
"Зины Портновой ул., д.10",353\260,380\234
"Зины Портновой ул., д.12",353\301,361\253
"Зины Портновой ул., д.14",562\419,479\329
"Зины Портновой ул., д.16",566\290,453\228
"Зины Портновой ул., д.18",335\261,360\237
"Зины Портновой ул., д.20",142\99,149\99
"Зины Портновой ул., д.22",260\171,250\149
"Зины Портновой ул., д.24",376\288,437\266
"Зины Портновой ул., д.26",454\294,379\246
"Зины Портновой ул., д.28",641\319,497\244
"Зины Портновой ул., д.30",571\416,555\352
"Зои Космодемьянской ул., д.6, к.1",382\168,433\183
"Зои Космодемьянской ул., д.6, к.2",203\101,138\69
"Зои Космодемьянской ул., д.8/17",21\37,85\47
"Зои Космодемьянской ул., д.17/26",246\156,205\126
"Зои Космодемьянской ул., д.25/20",112\186,152\94
"Ивана Черных ул., д.13",697\497,757\472
"Ивана Черных ул., д.15",342\235,338\216
"Ивана Черных ул., д.19",399\272,358\185
"Канонерский о., д.8",,2097\373
"Канонерский о., д.12",802\423,711\359
"Канонерский о., д.12, к.2",920\514,919\455
"Канонерский о., д.13",649\458,542\342
"Канонерский о., д.14",956\483,497\295
"Канонерский о., д.16",238\103,228\96
"Канонерский о., д.17",137\73,73\37
"Канонерский о., д.25",1292\581,869\383
"Корнеева ул., д.2",690\366,514\265
"Корнеева ул., д.6",1841\438,1317\322
"Косинова ул., д.5",74\0,44\0
"Косинова ул., д.7",98\51,64\29
"Косинова ул., д.9/9",95\0,45\0
"Краснопутиловская ул., д.16/13",134\74,64\34
"Краснопутиловская ул., д.18",140\83,72\39
"Краснопутиловская ул., д.20",347\165,196\97
"Краснопутиловская ул., д.26",920\468,374\191
"Краснопутиловская ул., д.28/20",1229\663,612\330
"Ленинский пр., д.110, к.1а",433\289,623\347
"Ленинский пр., д.110, к.1б",3250\2417,3579\2347
"Ленинский пр., д.120, к.2",346\217,270\155
"Ленинский пр., д.124",4156\1468,3624\1250
"Майков пер., д.3",128\53,44\53
"Майков пер., д.5а",84\61,100\65
"Майков пер., д.7/1",80\44,64\35
"Маршала Говорова ул., д.5/4",913\662,549\698
"Маршала Говорова ул., д.6/5",550\396,576\364
"Маршала Говорова ул., д.7",363\213,343\193
"Маршала Говорова ул., д.11/3",485\314,569\343
"Маршала Говорова ул., д.15",198\146,223\147
"Маршала Говорова ул., д.17",287\180,224\130
"Маршала Говорова ул., д.21",504\293,541\295
"Маршала Говорова ул., д.23",499\258,746\381
"Маршала Говорова ул., д.24",654\398,512\285
"Маршала Говорова ул., д.26, к.2",279\148,185\99
"Маршала Жукова пр., д.18а",682\453,738\464
"Маршала Жукова пр., д.18б",1926\1017,2048\980
"Маршала Жукова пр., д.18в",3080\1722,3162\1595
