"Автовская ул., д.21",335\181,320\193
"Автовская ул., д.22",494\259,447\241
"Автовская ул., д.25",218\133,235\138
"Автовская ул., д.28/30",478\273,373\239
"Автовская ул., д.29",868\221,777\129
"Автовская ул., д.30",164\106,136\97
"Автовская ул., д.32",402\260,296\206
"Автовская ул., д.34",586\231,295\194
"Автовская ул., д.38",101\62,102\69
"Автовская ул., д.40",509\326,380\276
"Автовская ул., д.46",117\62,115\61
"Автовская ул., д.52",355\228,280\210
"Балтийская ул., д.2/14",370\150,963\292
"Балтийская ул., д.12",310\150,128\223
"Балтийская ул., д.14",585\496,529\74
"Балтийская ул., д.17, к.2",726.00,734.00
"Балтийская ул., д.18",59\59,193\122
"Балтийская ул., д.19",72\48,173\112
"Балтийская ул., д.20",36\21,106.37\51.78
"Балтийская ул., д.21",29\18,168\99
"Балтийская ул., д.22",29\17,82.63\40.22
"Балтийская ул., д.23",19\10,19\10
"Балтийская ул., д.24",15\25,22\18
"Балтийская ул., д.25",54\35,183\87
"Балтийская ул., д.27",36\19,94\48
"Балтийская ул., д.32",59\30,177\110
"Балтийская ул., д.34",43\0,153\0
"Балтийская ул., д.36/9",102\49,176\95
"Балтийская ул., д.38",107\72,345\211
"Баррикадная ул., д.3",405\0,477\0
"Баррикадная ул., д.4",215\201,317\207
"Баррикадная ул., д.34",99\54,121\53
"Белоусова ул., д.3",104\67,149\103
"Белоусова ул., д.10",382\259,420\361
"Белоусова ул., д.14/41",282\198,341\269
"Белоусова ул., д.16",140\180,276\329
"Белоусова ул., д.18",49\31,101\8
"Белоусова ул., д.18, к.1",51.00,51.00
"Белоусова ул., д.20",56\35,156\79
"Белоусова ул., д.24/32",49\31,35\32
"Васи Алексеева ул., д.7",390\145,293\93
"Васи Алексеева ул., д.9",193\137,114\104
"Васи Алексеева ул., д.10",631\334,471\261
"Васи Алексеева ул., д.11",435\240,248\157
"Васи Алексеева ул., д.17",618\19,618\19
"Васи Алексеева ул., д.20/24",515\291,553\365
"Васи Алексеева ул., д.21",545\305,299\172
"Васи Алексеева ул., д.22",833\471,782\505
"Васи Алексеева ул., д.24",539\353,457\219
"Васи Алексеева ул., д.25",426\260,303\219
"Васи Алексеева ул., д.26",383\203,298\187
"Васи Алексеева ул., д.28",393\217,347\200
"Васи Алексеева ул., д.30",846\449,880\483
"Возрождения ул., д.7/25",811\448,627\368
"Возрождения ул., д.9",171\93,122\72
"Возрождения ул., д.15",210\172,269\170
"Возрождения ул., д.19/38",1080\600,950\578
"Возрождения ул., д.23",389\235,344\190
"Возрождения ул., д.25",476\262,478\271
"Возрождения ул., д.27",368\208,366\226
"Гладкова ул., д.1",156.00,146.00
"Гладкова ул., д.7/10",230\180,261\204
"Гладкова ул., д.11",206\0,155\0
"Гладкова ул., д.17",208\152,557\245
"Гладкова ул., д.21",51\53,37\0
"Гладкова ул., д.23",330\206,511\298
"Гладкова ул., д.24/7",52\62,155\50
"Гладкова ул., д.25",281\236,1360\577
"Гладкова ул., д.31/7",166\84,199\155
"Гладкова ул., д.33",122\113,357\240
"Гладкова ул., д.35",182\107,236\217
"Гладкова ул., д.39",77\58,127\57
"Гладкова ул., д.41",25\32,88\38
"Губина ул., д.1/32",283\60,449\101
"Губина ул., д.4",108\82,160\105
"Губина ул., д.6",793\357,822\365
"Губина ул., д.8",271\175,260\180
"Губина ул., д.9, к.2",177\140,162\87
"Губина ул., д.12",136\72,176\85
"Губина ул., д.13, к.1",134\73,217\104
"Губина ул., д.13, к.2",31\12,35\21
"Губина ул., д.14",58\31,85\54
"Губина ул., д.18",100\98,184\121
"Губина ул., д.19/16",106\70,100\65
"Губина ул., д.20",130\53,212\78
"Губина ул., д.21",109\90,87\33
"Губина ул., д.22/21",57\34,118\62
"Губина ул., д.23/19",115\52,155\90
"Двинская ул., д.4",707\399,648\397
"Двинская ул., д.4, к.1",431\234,351\217
"Двинская ул., д.4, к.2",660\365,623\379
"Двинская ул., д.4, к.3",534\306,552\334
"Двинская ул., д.4, к.4",424\251,428\284
"Двинская ул., д.8",603\328,438\255
"Двинская ул., д.9",547\271,549\268
"Двинская ул., д.10",493\330,595\402
"Двинская ул., д.14",379\193,371\187
"Двинская ул., д.14, к.4",1297\358,1243\320
"Двинская ул., д.17",481\189,394\168
"Зайцева ул., д.3",354\0,330\0
"Зайцева ул., д.17/23",1120\592,1045\561
"Зайцева ул., д.18/16",213\125,170\103
"Зайцева ул., д.19/18",621\364,486\332
"Зайцева ул., д.21",51\26,56\28
"Зайцева ул., д.22/13",1559\745,1578\723
"Зайцева ул., д.25",426\245,462\304
"Зайцева ул., д.26",2\1,2\1
"Зайцева ул., д.29",123\68,103\66
"Зайцева ул., д.31",659\384,475\293
"Зайцева ул., д.32",378\211,438\260
"Зайцева ул., д.33",647\357,561\339
"Зайцева ул., д.34",614\327,594\311
"Зайцева ул., д.36",591\357,435\281
"Зайцева ул., д.37",1015\529,976\509
"Зайцева ул., д.39",453\242,428\247
"Зины Портновой ул., д.4",83\61,99\77
"Зины Портновой ул., д.6",539\362,519\398
"Зины Портновой ул., д.8",539\351,463\345
"Зины Портновой ул., д.10",350\209,453\296
"Зины Портновой ул., д.12",528\373,425\346
"Зины Портновой ул., д.14",568\383,510\398
"Зины Портновой ул., д.16",560\284,594\300
"Зины Портновой ул., д.18",488\303,417\285
