"Автовская ул., д.21",288\150,185\107
"Автовская ул., д.22",289\169,247\133
"Автовская ул., д.25",204\167,248\163
"Автовская ул., д.26/37",360.39\261,283.39\214
"Автовская ул., д.28/30",301\171,258\168
"Автовская ул., д.29",763\173,592\132
"Автовская ул., д.30",79\97,101\91
"Автовская ул., д.32",110\104,110\80
"Автовская ул., д.34",208\127,107\72
"Автовская ул., д.38",120\84,50\37
"Автовская ул., д.40",212\211,216\182
"Автовская ул., д.46",90\47,98\51
"Автовская ул., д.52",154\184,153\137
"Балтийская ул., д.2/14",38\302,225.68\1343
"Балтийская ул., д.12",334\125.34,107\67.34
"Балтийская ул., д.14",416\220,694\360
"Балтийская ул., д.17",89\73,1666\1428
"Балтийская ул., д.17, к.2",1666\953.04,150\73
"Балтийская ул., д.18",19\101,12\16
"Балтийская ул., д.19",77\5,67\55
"Балтийская ул., д.20",65.28\38.27,22.51\34.89
"Балтийская ул., д.21",25\15,398\15
"Балтийская ул., д.22",50.72\29.73,17.49\27.11
"Балтийская ул., д.23",0\20,19\20
"Балтийская ул., д.24",30.22\67,30.22\89
"Балтийская ул., д.25",87\44,86\44
"Балтийская ул., д.27",15\10,34\17
"Балтийская ул., д.32",65.07\62,72.07\65
"Балтийская ул., д.34",40.01\0,92.01\0
"Балтийская ул., д.36/9",54.5\108,69.5\97
"Балтийская ул., д.38",72\103,48\144
"Баррикадная ул., д.3",210\0,250\0
"Баррикадная ул., д.4",40\24,75\55
"Баррикадная ул., д.34",60\29,90\43
"Белоусова ул., д.3",18\44,20\63
"Белоусова ул., д.5",92\66,68\53
"Белоусова ул., д.6/42",251\44.6,505\172.6
"Белоусова ул., д.10",60\40,37.17\55
"Белоусова ул., д.14/41",31\20,50\40
"Белоусова ул., д.16",113.78\100,170.78\150
"Белоусова ул., д.18",64\36,86\45
"Белоусова ул., д.18, к.1",58\39,89\59
"Белоусова ул., д.20",61\46,63\41
"Белоусова ул., д.22",1490\599,1863\759
"Белоусова ул., д.24/32",22\21,26\25
"Васи Алексеева ул., д.7",76\36,115.99\35
"Васи Алексеева ул., д.9",12.36\72,49\47
"Васи Алексеева ул., д.10",182.34\111,12.1\88
"Васи Алексеева ул., д.11",175\172,186\145
"Васи Алексеева ул., д.17",211\181,152\120
"Васи Алексеева ул., д.20/24",227\214,177\149
"Васи Алексеева ул., д.21",342\243,270\176
"Васи Алексеева ул., д.22",528.62\468,279.72\261
"Васи Алексеева ул., д.24",414\266,325\203
"Васи Алексеева ул., д.25",243\274,210\192
"Васи Алексеева ул., д.26",177\157,178\122
"Васи Алексеева ул., д.28",335\212,304\178
"Васи Алексеева ул., д.30",423.89\358,570.89\387
"Возрождения ул., д.7/25",597.84\399,230.17\360
"Возрождения ул., д.9",164\48,78\41
"Возрождения ул., д.15",269\171,216.6\136
"Возрождения ул., д.19/38",458.39\470,445.39\392
"Возрождения ул., д.23",424\270,228\143
"Возрождения ул., д.25",281\190,230\139
"Возрождения ул., д.27",280\176,268\158
"Гладкова ул., д.1",82\34.49,118\44.49
"Гладкова ул., д.1а",64\31,78\40
"Гладкова ул., д.7/10",22.32\50,18.32\49
"Гладкова ул., д.11",117\0,238\0
"Гладкова ул., д.13",24\14,26\14
"Гладкова ул., д.17",200\100,305\102
"Гладкова ул., д.19",56\31,76\42
"Гладкова ул., д.21",212\0,212\0
"Гладкова ул., д.23",258\228,291\203
"Гладкова ул., д.24/7",51\31,94\49
"Гладкова ул., д.25",433\370,504\376
