"Автовская ул., д.21",342\169,332\165
"Автовская ул., д.22",239\126,227\119
"Автовская ул., д.25",161\125,110\97
"Автовская ул., д.26/37",354.39\214,396\196
"Автовская ул., д.28/30",123\94,129\95
"Автовская ул., д.29",742\151,548\249
"Автовская ул., д.30",160\83,103\72
"Автовская ул., д.32",77\76,73\61
"Автовская ул., д.34",78\58,59\43
"Автовская ул., д.38",49\23,38\21
"Автовская ул., д.40",144\159,131\141
"Автовская ул., д.46",93\46,55\29
"Автовская ул., д.52",70\131,69\135
"Балтийская ул., д.2/14",410\284,452\316
"Балтийская ул., д.12",122.34\116,112.34\109
"Балтийская ул., д.14",815\0,979\0
"Балтийская ул., д.17",241.69\0,268.69\0
"Балтийская ул., д.17, к.2",2618.81\0,5341.9\0
"Балтийская ул., д.18",53\52,90\56
"Балтийская ул., д.19",79\65,61\50
"Балтийская ул., д.20",62.09\9.33,91.17\61.34
"Балтийская ул., д.21",414\25,304\40
"Балтийская ул., д.22",62.09\9.33,70.83\47.66
"Балтийская ул., д.23",50\30,26\13
"Балтийская ул., д.24",26.22\68,4.22\52
"Балтийская ул., д.25",100\50,269\0
"Балтийская ул., д.27",47\29,376.82\0
"Балтийская ул., д.32",76.07\62,17.07\32
"Балтийская ул., д.34",10.01\0,23\0
"Балтийская ул., д.36/9",21.5\81,23.5\83
"Балтийская ул., д.38",125\149,89\111
"Баррикадная ул., д.3",300\20,300\20
"Баррикадная ул., д.4",196\0,214\0
"Баррикадная ул., д.34",51\38,61\35
"Белоусова ул., д.3",98\86,116\66
"Белоусова ул., д.5",43\62,29\49
"Белоусова ул., д.6/42",268.6\199,173.6\145
"Белоусова ул., д.10",210.17\0,236.17\0
"Белоусова ул., д.14/41",215\0,235\0
"Белоусова ул., д.16",363.78\71,94.78\64
"Белоусова ул., д.18",75\36,87\45
"Белоусова ул., д.18, к.1",75\68,62\58
"Белоусова ул., д.20",55\53,54\54
"Белоусова ул., д.22",1131\564,994\502
"Белоусова ул., д.24/32",6\21,7\13
"Васи Алексеева ул., д.7",61\34,77\45
"Васи Алексеева ул., д.9",28\38,43\43
"Васи Алексеева ул., д.10",351.34\157,280.25\185
"Васи Алексеева ул., д.11",106\134,138\135
"Васи Алексеева ул., д.17",155\128,124\134
"Васи Алексеева ул., д.20/24",119\138,139\149
"Васи Алексеева ул., д.21",122\126,137\117
"Васи Алексеева ул., д.22",430\405.65,301.65\395
"Васи Алексеева ул., д.24",189\244,252\181
"Васи Алексеева ул., д.25",146\201,142\169
"Васи Алексеева ул., д.26",111.48\225,100.48\226
"Васи Алексеева ул., д.28",104\80,123\87
"Васи Алексеева ул., д.30",180.89\417,516.89\144
"Возрождения ул., д.7/25",283\237,260.41\284
"Возрождения ул., д.9",26\24,22\22
"Возрождения ул., д.15",120\115,102.48\111
"Возрождения ул., д.19/38",182.39\296,163.39\271
"Возрождения ул., д.23",92\84,91\77
"Возрождения ул., д.25",129\127,152\119
"Возрождения ул., д.27",91\152,152\90
"Гладкова ул., д.1",26.49\79,33.49\79
"Гладкова ул., д.1а",67\34,88\43
