"Автовская ул., д.21",26.52,34.04
"Автовская ул., д.22",94.15,110.69
"Автовская ул., д.25",54.30,63.95
"Автовская ул., д.26/37",138.92,165.96
"Автовская ул., д.28/30",93.67,108.94
"Автовская ул., д.29",37.77,44.39
"Автовская ул., д.30",33.79,42.89
"Автовская ул., д.32",98.07,115.13
"Автовская ул., д.34",53.04,64.37
"Автовская ул., д.38",34.81,42.74
"Автовская ул., д.40",92.13,109.42
"Автовская ул., д.46",73.41,90.53
"Автовская ул., д.52",56.52,68.05
"Балтийская ул., д.2/14",259.74,299.13
"Балтийская ул., д.12",76.02,90.18
"Балтийская ул., д.14",69.33,85.59
"Балтийская ул., д.17",38.05,43.85
"Балтийская ул., д.17, к.2",124.99,145.85
"Балтийская ул., д.18",30.44,36.45
"Балтийская ул., д.19",61.35,73.39
"Балтийская ул., д.20",18.91,22.41
"Балтийская ул., д.21",25.42,29.85
"Балтийская ул., д.22",14.75,18.34
"Балтийская ул., д.23",8.26,10.09
"Балтийская ул., д.24",21.09,26.30
"Балтийская ул., д.25",16.76,20.51
"Балтийская ул., д.27",12.34,15.23
"Балтийская ул., д.34",7.86,11.64
"Балтийская ул., д.36/9",103.68,120.95
"Балтийская ул., д.38",57.63,68.85
"Баррикадная ул., д.3",25.83,31.19
"Баррикадная ул., д.4",11.70,14.33
"Баррикадная ул., д.5",52.92,64.03
"Баррикадная ул., д.34",13.82,16.77
"Белоусова ул., д.3",28.67,34.59
"Белоусова ул., д.5",23.16,24.80
"Белоусова ул., д.6/42",81.27,97.06
"Белоусова ул., д.10",19.11,24.12
"Белоусова ул., д.14/41",15.57,19.21
"Белоусова ул., д.16",12.78,15.54
"Белоусова ул., д.18",15.93,19.38
"Белоусова ул., д.18, к.1",30.10,36.63
"Белоусова ул., д.20",36.49,44.10
"Белоусова ул., д.22",37.54,44.63
"Белоусова ул., д.24/32",35.24,42.07
"Васи Алексеева ул., д.7",68.18,81.63
"Васи Алексеева ул., д.9",64.84,76.46
"Васи Алексеева ул., д.10",103.30,124.20
"Васи Алексеева ул., д.11",60.62,72.40
