"Автовская ул., д.21",325.00,318.00
"Автовская ул., д.22",647.00,721.00
"Автовская ул., д.25",605.00,572.00
"Автовская ул., д.26/37",1647.00,1585.00
"Автовская ул., д.28/30",1152.00,1078.00
"Автовская ул., д.29",351.00,333.00
"Автовская ул., д.30",463.00,446.00
"Автовская ул., д.32",476.00,556.00
"Автовская ул., д.34",484.00,493.00
"Автовская ул., д.38",271.00,264.00
"Автовская ул., д.40",748.00,696.00
"Автовская ул., д.46",1365.00,991.00
"Автовская ул., д.52",829.00,639.00
"Балтийская ул., д.2/14",3052.37,2909.00
"Балтийская ул., д.12",1166.00,856.00
"Балтийская ул., д.14",671.00,662.00
"Балтийская ул., д.17",686.16,315.00
"Балтийская ул., д.17, к.2",1230.40,557.00
"Балтийская ул., д.18",31.00,102.00
"Балтийская ул., д.19",940.08,474.00
"Балтийская ул., д.20",252.29,80.00
"Балтийская ул., д.21",741.62,161.00
"Балтийская ул., д.22",128.00,99.00
"Балтийская ул., д.24",167.00,139.00
"Балтийская ул., д.27",295.66,163.00
"Балтийская ул., д.32",169.40,284.00
"Балтийская ул., д.34",82.00,65.00
"Балтийская ул., д.36/9",1458.04,1648.00
"Балтийская ул., д.38",1122.40,739.00
"Баррикадная ул., д.3",276.00,305.00
"Баррикадная ул., д.4",100.49,70.00
"Баррикадная ул., д.5",587.00,547.00
"Белоусова ул., д.3",206.00,76.00
"Белоусова ул., д.5",107.00,116.00
"Белоусова ул., д.6/42",688.00,783.00
"Белоусова ул., д.14/41",196.82,171.00
"Белоусова ул., д.16",84.35,73.00
"Белоусова ул., д.18",222.38,218.00
"Белоусова ул., д.18, к.1",366.62,359.00
"Белоусова ул., д.20",320.43,336.00
"Васи Алексеева ул., д.7",932.00,877.00
"Васи Алексеева ул., д.9",651.00,664.00
"Васи Алексеева ул., д.10",1061.00,927.00
"Васи Алексеева ул., д.11",943.00,893.00
"Васи Алексеева ул., д.16",605.00,960.00
"Васи Алексеева ул., д.17",764.00,629.00
"Васи Алексеева ул., д.20/24",2585.00,2437.00
"Васи Алексеева ул., д.21",667.00,669.00
"Васи Алексеева ул., д.22",1467.00,1349.00
"Васи Алексеева ул., д.24",1217.00,1119.00
"Васи Алексеева ул., д.25",676.00,676.00
"Васи Алексеева ул., д.26",630.00,827.00
"Васи Алексеева ул., д.28",1070.00,1021.00
"Васи Алексеева ул., д.30",1660.00,1620.00
"Возрождения ул., д.7/25",2243.00,2435.00
"Возрождения ул., д.9",621.00,722.00
"Возрождения ул., д.15",982.00,999.00
"Возрождения ул., д.19/38",2233.00,2302.00
"Возрождения ул., д.23",649.00,600.00
"Возрождения ул., д.25",736.00,690.00
"Возрождения ул., д.27",958.00,832.00
"Гладкова ул., д.1",123.50,119.00
"Гладкова ул., д.1а",152.00,142.00
"Гладкова ул., д.7/10",411.90,421.00
"Гладкова ул., д.11",146.34,220.00
"Гладкова ул., д.13",191.36,297.00
"Гладкова ул., д.17",87.61,89.00
"Гладкова ул., д.19",160.62,163.00
"Гладкова ул., д.21",127.77,129.00
"Гладкова ул., д.23",473.17,577.00
"Гладкова ул., д.24/7",127.86,170.00
"Гладкова ул., д.25",1128.00,1340.00
"Гладкова ул., д.26",119.14,151.00
"Гладкова ул., д.29",791.20,1094.00
"Гладкова ул., д.31/7",160.86,186.00
"Гладкова ул., д.33",194.14,225.00
"Гладкова ул., д.35",73.57,92.00
"Гладкова ул., д.39",140.32,144.00
"Гладкова ул., д.41",108.22,76.00
"Гладкова ул., д.43",108.22,76.00
"Губина ул., д.1/32",127.48,151.00
"Губина ул., д.3",96.22,99.00
"Губина ул., д.4",147.42,106.00
"Губина ул., д.5",208.47,222.00
"Губина ул., д.6",280.10,213.00
"Губина ул., д.8",63.43,76.00
"Губина ул., д.9, к.1",123.58,147.00
"Губина ул., д.9, к.2",106.42,123.00
"Губина ул., д.12",92.00,77.00
"Губина ул., д.13, к.1",83.59,77.00
"Губина ул., д.13, к.2",96.25,89.00
"Губина ул., д.14",100.00,83.00
"Губина ул., д.15",109.00,98.00
"Губина ул., д.18",143.61,152.00
"Губина ул., д.19/16",53.00,76.00
"Губина ул., д.20",154.39,167.00
"Губина ул., д.22/21",117.00,130.00
"Двинская ул., д.4",1260.00,1304.00
"Двинская ул., д.4, к.1",1192.00,752.00
"Двинская ул., д.4, к.2",1529.00,1383.00
"Двинская ул., д.4, к.3",1029.00,924.00
"Двинская ул., д.4, к.4",848.00,823.00
"Двинская ул., д.8",975.40,912.00
"Двинская ул., д.9",939.00,914.00
"Двинская ул., д.10",2201.03,1958.00
"Двинская ул., д.11",961.70,845.00
"Двинская ул., д.14",1413.51,1273.00
"Двинская ул., д.14, к.4",2338.00,2018.00
"Двинская ул., д.15",4134.75,3632.00
"Двинская ул., д.16, к.1",1890.10,2851.00
"Двинская ул., д.16, к.3",1765.88,1559.00
"Двинская ул., д.17",803.29,710.00
"Зайцева ул., д.3",753.00,872.00
"Зайцева ул., д.17/23",1605.00,1527.00
"Зайцева ул., д.18/16",1982.00,1866.00
"Зайцева ул., д.19/18",979.00,854.00
"Зайцева ул., д.20",704.00,1309.00
"Зайцева ул., д.21",332.00,296.00
"Зайцева ул., д.22/13",2139.00,1950.00
"Зайцева ул., д.25",755.00,732.00
"Зайцева ул., д.26",1162.00,1151.00
"Зайцева ул., д.29",307.00,346.00
"Зайцева ул., д.31",687.00,829.00
"Зайцева ул., д.32",836.00,845.00
"Зайцева ул., д.33",1315.00,1234.00
"Зайцева ул., д.34",735.00,738.00
"Зайцева ул., д.36",908.00,808.00
"Зайцева ул., д.37",1366.00,1482.00
"Зайцева ул., д.39",1897.00,990.00
"Зины Портновой ул., д.4",500.00,450.00
"Зины Портновой ул., д.6",520.00,471.00
"Зины Портновой ул., д.8",692.00,620.00
"Зины Портновой ул., д.10",747.00,695.00
"Зины Портновой ул., д.12",587.00,533.00
"Зины Портновой ул., д.14",633.00,567.00
"Зины Портновой ул., д.16",287.00,261.00
"Зины Портновой ул., д.18",529.00,532.00
"Зины Портновой ул., д.20",471.00,474.00
"Зины Портновой ул., д.22",582.00,504.00
"Зины Портновой ул., д.24",439.00,477.00
"Зины Портновой ул., д.26",484.00,484.00
"Зины Портновой ул., д.28",250.00,251.00
"Зины Портновой ул., д.30",455.00,451.00
"Зои Космодемьянской ул., д.3",511.49,1179.00
"Зои Космодемьянской ул., д.5",172.48,225.00
"Зои Космодемьянской ул., д.6, к.1",308.00,318.00
"Зои Космодемьянской ул., д.8/17",74.00,75.00
"Зои Космодемьянской ул., д.15",561.60,666.00
"Зои Космодемьянской ул., д.16/24",100.51,82.00
"Зои Космодемьянской ул., д.17/26",701.00,842.00
"Зои Космодемьянской ул., д.21",104.00,80.00
"Зои Космодемьянской ул., д.23",235.96,249.00
"Зои Космодемьянской ул., д.25/20",198.04,209.00
"Зои Космодемьянской ул., д.27",644.85,302.00
"Зои Космодемьянской ул., д.29",614.15,318.00
"Ивана Черных ул., д.1",556.87,419.00
"Ивана Черных ул., д.13",1174.00,1167.00
"Ивана Черных ул., д.15",1257.30,1299.00
"Ивана Черных ул., д.19",813.00,756.00
"Ивана Черных ул., д.21",354.00,311.00
"Калинина ул., д.8, к.1",,195.00
"Калинина ул., д.10",1255.00,212.00
"Калинина ул., д.18",1625.23,2801.00
"Канонерский о., д.7",1900.00,1640.00
"Канонерский о., д.8",2082.13,1633.00
"Канонерский о., д.9",702.00,664.00
"Канонерский о., д.10",997.00,888.00
"Канонерский о., д.11, к.1",1839.68,2422.00
"Канонерский о., д.12",539.00,553.00
"Канонерский о., д.12, к.2",747.00,827.00
"Канонерский о., д.13",605.00,739.00
"Канонерский о., д.14",521.00,558.00
"Канонерский о., д.15",537.00,586.00
"Канонерский о., д.16",1336.00,1766.00
"Канонерский о., д.17",380.00,472.00
"Корнеева ул., д.2",688.00,741.00
"Корнеева ул., д.6",2006.02,2121.00
"Косинова ул., д.5",247.84,267.00
"Косинова ул., д.7",65.01,70.00
"Косинова ул., д.9/9",235.65,254.00
"Косинова ул., д.14, к.1",670.95,747.00
"Косинова ул., д.14, к.2",757.05,829.00
"Краснопутиловская ул., д.16/13",1850.00,2058.00
"Краснопутиловская ул., д.18",1582.00,1152.00
"Краснопутиловская ул., д.20",1531.00,1690.00
"Краснопутиловская ул., д.26",1518.00,1624.00
"Краснопутиловская ул., д.28/20",2052.00,2133.00
"Ленинский пр., д.110, к.1а",557.00,599.00
"Ленинский пр., д.110, к.1б",3759.00,3771.00
"Ленинский пр., д.120, к.2",632.00,524.00
"Ленинский пр., д.124",2112.00,1858.00
"Майков пер., д.3",238.07,246.00
"Майков пер., д.5",50.44,21.00
"Майков пер., д.5а",353.08,150.00
"Майков пер., д.7/1",365.69,155.00
"Маршала Говорова ул., д.3/7",1064.00,1326.00
"Маршала Говорова ул., д.5/4",2064.00,1974.00
"Маршала Говорова ул., д.6/5",1406.00,1456.00
"Маршала Говорова ул., д.7",842.00,836.00
"Маршала Говорова ул., д.11/3",1698.00,1951.00
"Маршала Говорова ул., д.15",740.00,647.00
"Маршала Говорова ул., д.16",1956.00,2118.00
"Маршала Говорова ул., д.17",699.00,881.00
"Маршала Говорова ул., д.22/10",1015.78,995.00
"Маршала Говорова ул., д.22, к.2",515.52,507.00
"Маршала Говорова ул., д.24",2162.00,2090.00
"Маршала Говорова ул., д.26, к.2",503.00,534.00
"Маршала Жукова пр., д.18а",884.00,838.00
"Маршала Жукова пр., д.18б",852.00,808.00
"Маршала Жукова пр., д.18в",1838.00,2207.00
"Маршала Жукова пр., д.18г",633.00,576.00
"Маршала Жукова пр., д.18д",718.00,653.00
"Маршала Жукова пр., д.20",1837.00,1303.00
"Маршала Жукова пр., д.22",1559.00,2220.00
"Маршала Жукова пр., д.26/16а",1086.00,891.00
"Маршала Жукова пр., д.26/16б",569.00,364.00
"Маршала Жукова пр., д.26/16в",3388.00,2170.00
"Маршала Жукова пр., д.28, к.1",2411.00,2119.00
"Маршала Жукова пр., д.30, к.2а",723.00,599.00
"Маршала Жукова пр., д.30, к.2б",561.00,465.00
"Маршала Жукова пр., д.30, к.2в",2067.00,1781.00
"Маршала Жукова пр., д.30, к.2г",623.00,548.00
"Маршала Жукова пр., д.30, к.2д",1737.00,1486.00
"Маршала Жукова пр., д.30, к.2е",730.00,625.00
"Маршала Жукова пр., д.30, к.2ж",1557.00,1333.00
"Маршала Жукова пр., д.32, к.1",2459.00,2684.00
"Маршала Жукова пр., д.34, к.1а",1658.00,1539.00
"Маршала Жукова пр., д.34, к.1б",589.00,542.00
"Маршала Жукова пр., д.34, к.1в",1916.00,1831.00
"Маршала Жукова пр., д.34, к.1г",472.00,454.00
"Маршала Жукова пр., д.34, к.1д",1296.00,1202.00
"Маршала Жукова пр., д.34, к.1е",1945.00,1804.00
"Маршала Казакова ул., д.1, к.2",1160.00,1200.00
"Маршала Казакова ул., д.3, к.1",1692.00,1320.00
"Маршала Казакова ул., д.5, к.1а",2139.00,1206.00
"Маршала Казакова ул., д.5, к.1б",1697.00,1262.00
"Маршала Казакова ул., д.10, к.1а",2185.00,1668.00
"Маршала Казакова ул., д.10, к.1б",1202.00,889.00
"Маршала Казакова ул., д.10, к.1в",703.00,521.00
"Метростроевцев ул., д.2",692.00,550.00
"Метростроевцев ул., д.3",204.00,145.00
"Морской пехоты ул., д.4",3800.00,2986.00
"Морской пехоты ул., д.6, к.1",2640.00,2629.00
"Морской пехоты ул., д.10, к.1",3892.00,3087.00
"Морской пехоты ул., д.14",429.00,460.00
"Новаторов бул., д.1",644.00,665.00
"Новаторов бул., д.3",405.00,340.00
"Новоовсянниковская ул., д.13",197.00,172.00
"Новоовсянниковская ул., д.17а",198.00,195.00
"Новоовсянниковская ул., д.19, к.2",345.57,303.00
"Новостроек ул., д.8",238.00,235.00
"Новостроек ул., д.12",2446.00,2300.00
"Новостроек ул., д.20",810.00,615.00
"Новостроек ул., д.25",1041.00,954.00
"Новостроек ул., д.27",1770.00,1658.00
"Новостроек ул., д.28",905.00,868.00
"Новостроек ул., д.29",1060.00,918.00
"Новостроек ул., д.31",654.00,694.00
"Новостроек ул., д.33",1147.00,1154.00
"Новостроек ул., д.35",945.00,908.00
"Оборонная ул., д.3",909.00,830.00
"Оборонная ул., д.4",859.22,887.00
"Оборонная ул., д.5",983.00,1077.00
"Оборонная ул., д.6",1184.78,1219.00
"Оборонная ул., д.7/20",405.44,390.00
"Оборонная ул., д.14",709.00,892.00
"Оборонная ул., д.15",1457.40,86.00
"Оборонная ул., д.17/13",80.23,94.00
"Оборонная ул., д.19",68.77,81.00
"Оборонная ул., д.20/18",194.00,222.00
"Оборонная ул., д.23/17",102.00,122.00
"Оборонная ул., д.27",113.14,106.00
"Огородный пер., д.4, к.3",749.00,765.00
"Огородный пер., д.6, к.1",2289.00,1960.00
"Огородный пер., д.6, к.2",1491.00,1518.00
"Огородный пер., д.11",1216.00,1209.00
"Промышленная ул., д.26",112.94,124.00
"Промышленная ул., д.28",120.82,132.00
"Промышленная ул., д.30",287.47,208.00
"Промышленная ул., д.34",88.46,86.00
"Промышленная ул., д.36",91.06,104.00
"Промышленная ул., д.38",193.26,138.00
"Севастопольская ул., д.6",455.80,631.00
"Севастопольская ул., д.34",218.99,219.00
"Севастопольская ул., д.43",196.82,176.00
"Стачек пр., д.1",2204.05,2218.00
"Стачек пр., д.2/2",586.90,561.00
"Стачек пр., д.4/1",494.41,372.00
"Стачек пр., д.6",156.70,167.00
"Стачек пр., д.9",1131.00,1072.00
"Стачек пр., д.10",108.00,140.00
"Стачек пр., д.11",1029.00,985.00
"Стачек пр., д.15",517.90,624.00
"Стачек пр., д.16",5796.65,4194.00
"Стачек пр., д.17",1291.90,1086.00
"Стачек пр., д.19",948.10,876.00
"Стачек пр., д.21",2647.10,2610.00
"Стачек пр., д.21, к.2",51.00,49.00
"Стачек пр., д.22",656.50,645.00
"Стачек пр., д.22а",1483.00,1450.00
"Стачек пр., д.23",412.00,436.00
"Стачек пр., д.24",320.73,333.00
"Стачек пр., д.27",418.40,345.00
"Стачек пр., д.29",414.00,559.00
"Стачек пр., д.33/2",165.00,183.00
"Стачек пр., д.34, к.1",994.33,1201.00
"Стачек пр., д.34, к.2",482.00,808.00
"Стачек пр., д.35",147.00,57.00
"Стачек пр., д.41",1766.84,1688.00
"Стачек пр., д.89, к.1",540.00,700.00
"Стачек пр., д.95, к.1",1723.00,1604.00
"Стачек пр., д.101, к.1а",1979.00,1623.00
"Стачек пр., д.101, к.1б",617.00,545.00
"Стачек пр., д.101, к.1в",2048.00,1808.00
"Стачек пр., д.101, к.1г",782.00,525.00
"Стачек пр., д.101, к.1д",1399.00,940.00
"Стачек пр., д.103, к.1",4051.00,3352.00
"Стачек пр., д.105, к.2а",774.00,695.00
"Стачек пр., д.105, к.2б",632.00,569.00
"Стачек пр., д.105, к.2в",1948.00,1751.00
"Стачек пр., д.105, к.2г",403.00,376.00
"Стачек пр., д.105, к.2д",1221.00,1139.00
"Стачек пр., д.105, к.2е",738.00,670.00
"Стачек пр., д.105, к.2ж",2229.00,2026.00
"Стачек пр., д.105, к.2з",690.00,625.00
"Стачек пр., д.107, к.1",691.00,750.00
"Тракторная ул., д.3",188.00,159.00
"Тракторная ул., д.4",191.00,223.00
"Тракторная ул., д.4а",981.00,665.00
"Тракторная ул., д.5",264.00,482.00
"Тракторная ул., д.6",266.59,204.00
"Тракторная ул., д.6, к.2",482.41,368.00
"Тракторная ул., д.7",227.34,191.00
"Тракторная ул., д.8",242.00,182.00
"Тракторная ул., д.9",293.00,277.00
"Тракторная ул., д.10",96.00,117.00
"Тракторная ул., д.11",124.00,116.00
"Тракторная ул., д.12",330.00,273.00
"Тракторная ул., д.13",287.00,185.00
"Тракторная ул., д.15",423.00,657.00
"Трамвайный пр., д.5",560.00,360.00
"Трамвайный пр., д.7, к.1",503.00,322.00
"Трамвайный пр., д.7, к.2",244.00,205.00
"Трамвайный пр., д.9, к.1",499.00,409.00
"Трамвайный пр., д.9, к.2",667.00,534.00
"Трамвайный пр., д.11, к.1",734.00,584.00
"Трамвайный пр., д.11, к.2",782.00,568.00
"Трамвайный пр., д.11, к.3",629.00,504.00
"Трамвайный пр., д.11, к.6",1303.00,1313.00
"Трамвайный пр., д.13, к.1",984.00,722.00
"Трамвайный пр., д.13, к.2",506.00,426.00
"Трамвайный пр., д.13, к.3",806.00,582.00
"Трамвайный пр., д.15, к.1",730.00,624.00
"Трамвайный пр., д.15, к.2",541.00,456.00
"Трамвайный пр., д.15, к.3",516.00,437.00
"Трамвайный пр., д.17",555.00,466.00
"Трефолева ул., д.11",463.27,491.00
"Трефолева ул., д.15",2236.80,2169.00
"Трефолева ул., д.16",810.00,748.00
"Трефолева ул., д.22/25",1095.91,1409.00
"Трефолева ул., д.26",327.00,242.00
"Турбинная ул., д.9",60.28,62.00
"Турбинная ул., д.11",1474.00,1735.00
"Тургеневский пер., д.3",718.78,305.00
"Тургеневский пер., д.5",160.00,137.00
"Урюпин пер., д.2/6",179.70,186.00
"Урюпин пер., д.5",2522.00,843.00
"Швецова ул., д.4",15.00,75.00
"Швецова ул., д.6",253.00,484.00
"Швецова ул., д.10",1162.10,1251.00
"Швецова ул., д.11",1346.00,712.00
"Швецова ул., д.17",882.00,430.00
"Швецова ул., д.19",2241.07,1382.00
"Шотландская ул., д.3",527.00,336.00
