"Автовская ул., д.21",167\112,197\122
"Автовская ул., д.22",247\140,305\158
"Автовская ул., д.25",316\190,349\211
"Автовская ул., д.26/37",372\197,119.19\256
"Автовская ул., д.28/30",218\148,292\175
"Автовская ул., д.29",861\156,907\175
"Автовская ул., д.30",78\59,180\120
"Автовская ул., д.32",123\82,180\107
"Автовская ул., д.34",90\60,132\82
"Автовская ул., д.38",59\41,112\76
"Автовская ул., д.40",269\203,349\233
"Автовская ул., д.46",155\83,183\98
"Автовская ул., д.52",185\139,258\169
"Балтийская ул., д.2/14",227.68\10,628.68\6
"Балтийская ул., д.12",190\75.34,268\112.34
"Балтийская ул., д.14",690\359,815\0
"Балтийская ул., д.17",1491\1428,1491\1428
"Балтийская ул., д.17, к.2",100\70,100\70
"Балтийская ул., д.18",47\61,63\16
"Балтийская ул., д.19",67\54,70\45
"Балтийская ул., д.20",60.78\37.7,79.91\42.89
"Балтийская ул., д.21",430\31,430\29
"Балтийская ул., д.22",47.22\29.3,62.09\34.11
"Балтийская ул., д.23",0\20,51\25
"Балтийская ул., д.24",28.22\68,35.22\71
"Балтийская ул., д.25",88\49,15\7
"Балтийская ул., д.27",34\30,46\23
"Балтийская ул., д.32",76.07\59,103.07\71
"Балтийская ул., д.34",107.01\0,119.01\0
"Балтийская ул., д.36/9",63.5\102,92.5\118
"Балтийская ул., д.38",197\126,241\153
"Баррикадная ул., д.3",400\0,420\0
"Баррикадная ул., д.4",162\78,201\157
"Баррикадная ул., д.34",75\37,47\24
"Белоусова ул., д.3",30\75,21\52
"Белоусова ул., д.5",99\62,84\48
"Белоусова ул., д.6/42",476\155,427\121.6
"Белоусова ул., д.10",78.17\100,177.17\122
"Белоусова ул., д.14/41",93\49,123\62
"Белоусова ул., д.16",71.78\104,63.78\87
"Белоусова ул., д.18",78\39,59\30
"Белоусова ул., д.18, к.1",107\63,103\71
"Белоусова ул., д.20",77\43,91\49
"Белоусова ул., д.22",1771\751,1684\785
"Белоусова ул., д.24/32",26\24,27\13
"Васи Алексеева ул., д.7",82.19\43,73.19\23
