"Автовская ул., д.21",194\101,393\207
"Автовская ул., д.22",281\146,392\224
"Автовская ул., д.25",82\76,150\143
"Автовская ул., д.28/30",214\195,181\211
"Автовская ул., д.29",498\117,815\181
"Автовская ул., д.30",53\52,83\81
"Автовская ул., д.32",138\193,0\102
"Автовская ул., д.34",126\125,142\138
"Автовская ул., д.38",45\40,52\63
"Автовская ул., д.40",221\254,200\182
"Автовская ул., д.46",109\57,101\55
"Автовская ул., д.52",170\177,118\149
"Балтийская ул., д.2/14",399\216,345\224
"Балтийская ул., д.12",354\180,303.34\176
"Балтийская ул., д.14",763\375,872\442
"Балтийская ул., д.17",,143\108
"Балтийская ул., д.17, к.2",200\108,3341.409\1804.361
"Балтийская ул., д.18",31\49,36\57
"Балтийская ул., д.19",59\52,74\85
"Балтийская ул., д.20",74\42,8\43
"Балтийская ул., д.21",19\12,34\21
"Балтийская ул., д.22",58\33,7\34
"Балтийская ул., д.23",11\18,19\10
"Балтийская ул., д.24",23\18,50\30
"Балтийская ул., д.25",81\41,122\62
"Балтийская ул., д.27",64\33,51\27
"Балтийская ул., д.32",72\50,80.07\74
"Балтийская ул., д.34",40\0,2.01\0
"Балтийская ул., д.36/9",239\124,205.5\176
"Балтийская ул., д.38",123\117,148\158
"Баррикадная ул., д.3",140\1,201\1
"Баррикадная ул., д.4",201\157,205\150
"Баррикадная ул., д.34",39\25,84\43
"Белоусова ул., д.3",50\89,29\35
"Белоусова ул., д.5",,45\64
"Белоусова ул., д.10",178\92,87.17\90
"Белоусова ул., д.14/41",126\63,120\60
"Белоусова ул., д.16",130\82,98.78\95
"Белоусова ул., д.18",24\13,65\36
"Белоусова ул., д.18, к.1",91\43,91\43
"Белоусова ул., д.20",16\13,39\34
"Белоусова ул., д.24/32",4\6,8\13
"Васи Алексеева ул., д.7",215\86,76\11
"Васи Алексеева ул., д.9",86\115,51\61
"Васи Алексеева ул., д.10",549\330,503\343
"Васи Алексеева ул., д.11",267\289,85\107
"Васи Алексеева ул., д.17",688\19,758\39
"Васи Алексеева ул., д.20/24",253\256,210\262
"Васи Алексеева ул., д.21",332\209,312\213
"Васи Алексеева ул., д.22",556\546,402\514
"Васи Алексеева ул., д.24",321\245,231\203
"Васи Алексеева ул., д.25",210\230,193\247
"Васи Алексеева ул., д.26",124\134,166\201
"Васи Алексеева ул., д.28",231\177,189\153
"Васи Алексеева ул., д.30",515\359,181\187
"Возрождения ул., д.7/25",685\440,380\320
"Возрождения ул., д.9",69\80,0\58
