"Автовская ул., д.21",229.13,503.18
"Автовская ул., д.25",397.16,407.35
"Автовская ул., д.28/30",553.11,552.75
"Автовская ул., д.29",368.97,383.80
"Автовская ул., д.30",114.63,179.73
"Автовская ул., д.32",445.87,603.30
"Автовская ул., д.34",360.58,399.89
"Автовская ул., д.38",195.13,253.19
"Автовская ул., д.40",521.63,539.80
"Балтийская ул., д.17, к.2",539.62,525.20
"Балтийская ул., д.18",168.69,131.88
"Балтийская ул., д.19",247.58,261.62
"Балтийская ул., д.20",89.39,69.41
"Балтийская ул., д.21",182.99,193.37
"Балтийская ул., д.22",115.82,90.24
"Балтийская ул., д.23",184.34,39.81
"Балтийская ул., д.24",148.13,115.69
"Балтийская ул., д.25",94.73,178.90
"Балтийская ул., д.27",55.26,104.36
"Балтийская ул., д.34",41.68,74.51
"Баррикадная ул., д.4",61.77,67.90
"Баррикадная ул., д.5",330.47,354.66
"Белоусова ул., д.3",127.65,242.07
"Белоусова ул., д.5",162.03,161.04
"Белоусова ул., д.10",111.03,117.20
"Белоусова ул., д.14/41",108.57,139.14
"Белоусова ул., д.16",47.90,61.38
"Белоусова ул., д.18",124.53,159.60
"Васи Алексеева ул., д.16",518.17,745.91
"Васи Алексеева ул., д.17",391.23,522.44
"Васи Алексеева ул., д.21",485.09,489.13
"Васи Алексеева ул., д.25",337.94,303.95
"Гладкова ул., д.1",148.06,117.69
"Гладкова ул., д.1а",182.23,144.85
"Гладкова ул., д.11",91.64,97.76
"Гладкова ул., д.13",123.36,131.60
"Гладкова ул., д.17",71.26,92.63
"Гладкова ул., д.19",130.64,169.81
"Гладкова ул., д.21",103.92,135.08
"Гладкова ул., д.24/7",155.03,
"Гладкова ул., д.26",148.09,
"Гладкова ул., д.31/7",16.73,80.48
"Гладкова ул., д.33",19.88,99.91
"Гладкова ул., д.35",16.73,80.48
"Гладкова ул., д.39",88.38,95.40
"Гладкова ул., д.41",64.14,70.52
"Гладкова ул., д.43",66.52,73.13
"Губина ул., д.1/32",123.08,131.88
"Губина ул., д.3",59.02,64.54
"Губина ул., д.4",76.97,79.49
"Губина ул., д.5",131.09,140.30
"Губина ул., д.6",135.61,140.06
"Губина ул., д.8",14.48,66.60
"Губина ул., д.9, к.1",117.02,
"Губина ул., д.9, к.2",110.59,
"Губина ул., д.13, к.1",104.16,
"Губина ул., д.13, к.2",58.59,60.71
"Губина ул., д.19/16",126.95,104.18
"Губина ул., д.20",72.85,77.42
"Губина ул., д.21",123.22,101.11
"Губина ул., д.22/21",54.64,58.07
"Губина ул., д.23/19",130.68,107.24
"Двинская ул., д.14, к.4",535.15,525.21
"Двинская ул., д.16, к.1",1905.12,1886.86
"Двинская ул., д.16, к.3",1082.27,1040.26
"Зайцева ул., д.3",589.10,626.52
"Зайцева ул., д.19/18",543.20,576.47
"Зайцева ул., д.21",129.51,137.86
"Зайцева ул., д.25",435.19,475.29
"Зайцева ул., д.29",184.99,189.98
"Зайцева ул., д.31",510.35,579.48
"Зины Портновой ул., д.4",448.70,534.73
"Зины Портновой ул., д.6",301.38,385.01
"Зины Портновой ул., д.8",368.12,430.30
"Зины Портновой ул., д.10",330.14,372.41
"Зины Портновой ул., д.12",655.57,777.33
"Зины Портновой ул., д.14",393.72,419.11
"Зины Портновой ул., д.16",131.04,144.83
"Зины Портновой ул., д.18",342.32,496.76
