"Автовская ул., д.21",264.60,274.00
"Автовская ул., д.22",756.20,740.00
"Автовская ул., д.25",703.74,678.86
"Автовская ул., д.26/37",1767.48,1495.29
"Автовская ул., д.28/30",867.05,800.20
"Автовская ул., д.29",410.88,392.14
"Автовская ул., д.30",350.85,323.80
"Автовская ул., д.32",633.30,617.00
"Автовская ул., д.34",482.70,448.00
"Автовская ул., д.38",296.70,294.00
"Автовская ул., д.40",744.00,708.00
"Автовская ул., д.46",1081.70,1104.00
"Автовская ул., д.52",638.80,720.00
"Балтийская ул., д.2/14",3499.70,3322.00
"Балтийская ул., д.12",905.60,781.00
"Балтийская ул., д.14",913.40,895.00
"Балтийская ул., д.17",425.00,585.00
"Балтийская ул., д.17, к.2",569.80,550.00
"Балтийская ул., д.18",253.50,297.00
"Балтийская ул., д.19а",,670.65
"Балтийская ул., д.19б",,380.03
"Балтийская ул., д.20",111.80,72.00
"Балтийская ул., д.21",310.82,335.32
"Балтийская ул., д.21, к.2",271.13,124.86
"Балтийская ул., д.22",104.10,118.00
"Балтийская ул., д.24",162.00,160.00
"Балтийская ул., д.27",136.20,97.00
"Балтийская ул., д.32а",,147.32
"Балтийская ул., д.32д",,80.68
"Балтийская ул., д.34",198.20,273.00
"Балтийская ул., д.36/9",1256.36,1150.00
"Балтийская ул., д.38",1506.80,1021.49
"Баррикадная ул., д.3",339.90,365.00
"Баррикадная ул., д.4",102.72,81.85
"Баррикадная ул., д.5",631.10,618.00
"Белоусова ул., д.3",167.20,156.00
"Белоусова ул., д.5",120.00,165.00
"Белоусова ул., д.6/42",1294.30,1012.00
"Белоусова ул., д.14/41",130.68,131.35
"Белоусова ул., д.16",59.74,71.30
"Белоусова ул., д.18",215.94,213.72
"Белоусова ул., д.18, к.1",376.36,360.28
"Белоусова ул., д.20",343.45,338.20
"Васи Алексеева ул., д.7",851.27,760.00
"Васи Алексеева ул., д.9",552.50,558.00
"Васи Алексеева ул., д.10",1121.45,1059.93
"Васи Алексеева ул., д.11",751.99,741.00
"Васи Алексеева ул., д.16",1018.60,1091.00
"Васи Алексеева ул., д.17",710.80,663.00
"Васи Алексеева ул., д.20/24",1933.10,1907.00
"Васи Алексеева ул., д.21",814.90,617.00
"Васи Алексеева ул., д.22",1242.20,1206.00
"Васи Алексеева ул., д.24",1028.50,1006.00
"Васи Алексеева ул., д.25",744.00,605.00
"Васи Алексеева ул., д.26",930.00,930.00
"Васи Алексеева ул., д.28",1100.50,1089.00
"Васи Алексеева ул., д.30",1442.60,1439.00
"Возрождения ул., д.7/25",2619.79,2219.56
"Возрождения ул., д.9",803.51,676.44
"Возрождения ул., д.15",860.30,831.00
"Возрождения ул., д.19/38",1989.75,1872.00
"Возрождения ул., д.23",825.11,604.50
"Возрождения ул., д.25",1003.89,731.50
"Возрождения ул., д.27",797.10,759.00
"Гладкова ул., д.1",143.75,133.67
"Гладкова ул., д.1а",167.71,155.95
"Гладкова ул., д.7/10",538.10,509.00
"Гладкова ул., д.11",129.71,144.16
"Гладкова ул., д.13",163.34,154.83
"Гладкова ул., д.17",82.69,87.67
"Гладкова ул., д.19",154.59,163.91
"Гладкова ул., д.21",125.83,133.42
"Гладкова ул., д.23",617.94,636.48
"Гладкова ул., д.24/7",143.76,159.27
"Гладкова ул., д.25",1132.60,1080.00
"Гладкова ул., д.26",126.23,143.73
"Гладкова ул., д.29",604.69,585.86
"Гладкова ул., д.31/7",202.18,178.53
"Гладкова ул., д.33",244.02,215.47
"Гладкова ул., д.35",102.08,84.10
"Гладкова ул., д.39",150.16,144.96
"Гладкова ул., д.41",86.15,81.85
"Гладкова ул., д.43",92.78,88.15
"Губина ул., д.1/32",172.64,155.51
"Губина ул., д.3",94.38,91.12
"Губина ул., д.4",92.22,84.25
"Губина ул., д.5",235.96,231.93
"Губина ул., д.6",184.43,168.51
"Губина ул., д.8",73.92,60.90
"Губина ул., д.9, к.1",241.98,218.58
"Губина ул., д.9, к.2",205.32,184.42
"Губина ул., д.12",89.89,85.90
"Губина ул., д.13, к.1",132.57,117.95
"Губина ул., д.13, к.2",152.07,135.29
"Губина ул., д.14",101.61,97.10
"Губина ул., д.15",73.10,69.00
"Губина ул., д.18",116.35,96.28
"Губина ул., д.19/16",116.00,120.00
"Губина ул., д.20",140.84,110.72
"Губина ул., д.22/21",130.60,115.00
"Двинская ул., д.4",1462.50,1481.00
"Двинская ул., д.4, к.1",933.30,899.00
"Двинская ул., д.4, к.2",1358.50,1499.00
"Двинская ул., д.4, к.3",845.90,865.00
"Двинская ул., д.4, к.4",778.30,806.00
"Двинская ул., д.8",862.50,843.00
"Двинская ул., д.9",770.62,715.00
"Двинская ул., д.10",2088.20,2207.00
"Двинская ул., д.11",1054.00,1010.00
"Двинская ул., д.14",1165.80,1138.00
"Двинская ул., д.14, к.4",2196.60,2228.00
"Двинская ул., д.15",3819.67,3786.13
"Двинская ул., д.16, к.1",2652.70,2230.00
"Двинская ул., д.16, к.3",1550.00,1620.00
"Двинская ул., д.17",691.93,686.87
"Зайцева ул., д.3",963.20,967.00
"Зайцева ул., д.17/23",1675.10,1653.00
"Зайцева ул., д.18/16",1726.00,1767.00
"Зайцева ул., д.19/18",1346.08,801.04
"Зайцева ул., д.20",1266.60,1322.00
"Зайцева ул., д.21",501.72,303.96
"Зайцева ул., д.22/13",1856.70,1846.00
"Зайцева ул., д.25",605.60,614.00
"Зайцева ул., д.26",1075.00,1017.00
"Зайцева ул., д.29",316.20,328.00
"Зайцева ул., д.31",749.50,833.00
"Зайцева ул., д.32",809.37,769.98
"Зайцева ул., д.33",1070.60,1274.00
"Зайцева ул., д.34",703.03,673.02
"Зайцева ул., д.36",605.00,585.00
"Зайцева ул., д.37",1186.90,1142.00
"Зайцева ул., д.39",740.70,770.00
"Зины Портновой ул., д.4",411.57,423.60
"Зины Портновой ул., д.6",459.50,469.40
"Зины Портновой ул., д.8",605.97,624.60
"Зины Портновой ул., д.10",575.49,589.46
"Зины Портновой ул., д.12",673.93,637.00
"Зины Портновой ул., д.14",506.88,515.29
"Зины Портновой ул., д.16",247.73,257.65
"Зины Портновой ул., д.18",466.25,529.76
"Зины Портновой ул., д.20",436.74,489.77
"Зины Портновой ул., д.22",467.14,483.00
"Зины Портновой ул., д.24",298.93,524.00
"Зины Портновой ул., д.26",413.13,466.45
"Зины Портновой ул., д.28",215.42,249.88
