"Автовская ул., д.21",376\212,366\205
"Автовская ул., д.22",304\256,304\256
"Автовская ул., д.25",230\154,202\98
"Автовская ул., д.26/37",552\270,543\247
"Автовская ул., д.28/30",367\220,356\187
"Автовская ул., д.29",863\410,841\396
"Автовская ул., д.30",124\79,110\73
"Автовская ул., д.32",104\76,87\73
"Автовская ул., д.34",116\69,144\48
"Автовская ул., д.38",67\47,76\54
"Автовская ул., д.40",206\118,167\132
"Автовская ул., д.46",16\11,12\9
"Автовская ул., д.52",164\123,152\114
"Балтийская ул., д.2/14",1040\523,1024\510
"Балтийская ул., д.12",390\239,374\223
"Балтийская ул., д.14",659\333,648\328
"Балтийская ул., д.17",42\39,28\23
"Балтийская ул., д.17, к.2",473\272,459\265
"Балтийская ул., д.18",31\19,18\8
"Балтийская ул., д.19а",26\16,18\14
"Балтийская ул., д.19б",14\8,9\7
"Балтийская ул., д.20",12\16,10\12
"Балтийская ул., д.21",31\15,19\10
"Балтийская ул., д.21, к.2",22\11,20\10
"Балтийская ул., д.22",10\12,8\9
"Балтийская ул., д.23",54\15,49\14
"Балтийская ул., д.24",88\58,79\48
"Балтийская ул., д.25",80\41,83\44
"Балтийская ул., д.27",72\46,48\32
"Балтийская ул., д.32а",83\46,53\28
"Балтийская ул., д.32д",31\18,20\11
"Балтийская ул., д.34",2\0,2\0
"Балтийская ул., д.36/9",84\45,79\43
"Балтийская ул., д.38",460\263,414\224
"Баррикадная ул., д.3",165\86,151\80
"Баррикадная ул., д.4",148\74,124\54
"Баррикадная ул., д.5",311\270,263\249
"Баррикадная ул., д.34",79\41,68\35
"Белоусова ул., д.3",49\25,34\19
"Белоусова ул., д.5",97\53,94\33
"Белоусова ул., д.6/42",314\177,311\182
"Белоусова ул., д.10",157\98,138\80
"Белоусова ул., д.14/41",21\4,21\4
"Белоусова ул., д.16",82\60,96\43
"Белоусова ул., д.18",119\67,105\59
"Белоусова ул., д.18, к.1",182\153,162\144
"Белоусова ул., д.20",49\24,44\22
"Белоусова ул., д.22",20\9,17\8
"Белоусова ул., д.24/32",45\34,32\29
"Васи Алексеева ул., д.7",21\8,30\13
"Васи Алексеева ул., д.9",15\6,18\11
"Васи Алексеева ул., д.10",317\0,317\0
"Васи Алексеева ул., д.11",198\126,174\114
"Васи Алексеева ул., д.16",169\127,154\114
"Васи Алексеева ул., д.17",224\133,217\138
"Васи Алексеева ул., д.20/24",165\60,273\89
"Васи Алексеева ул., д.21",89\55,74\50
"Васи Алексеева ул., д.22",1134\645,1079\627
"Васи Алексеева ул., д.24",273\147,231\140
"Васи Алексеева ул., д.25",110\69,113\84
"Васи Алексеева ул., д.26",434\313,448\355
"Васи Алексеева ул., д.28",193\129,167\123
"Васи Алексеева ул., д.30",458\309,424\308
"Возрождения ул., д.7/25",376\228,372\216
"Возрождения ул., д.9",12\6,10\8
"Возрождения ул., д.15",87\56,70\55
"Возрождения ул., д.19/38",691\391,674\371
"Возрождения ул., д.23",82\38,58\29
"Возрождения ул., д.25",101\49,80\41
"Возрождения ул., д.27",199\112,180\107
"Гладкова ул., д.1",51\47,35\40
"Гладкова ул., д.1а",63\33,62\31
"Гладкова ул., д.7/10",13\27,18\39
"Гладкова ул., д.11",35\19,37\3
"Гладкова ул., д.13",30\17,23\15
"Гладкова ул., д.17",48\42,148\58
"Гладкова ул., д.19",89\82,76\83
"Гладкова ул., д.21",27\13,23\12
"Гладкова ул., д.23",218\149,198\141
"Гладкова ул., д.24/7",126\66,31\14
"Гладкова ул., д.25",209\96,182\74
"Гладкова ул., д.26",110\55,90\46
"Гладкова ул., д.29",222\137,209\147
"Гладкова ул., д.31/7",30\16,27\15
"Гладкова ул., д.33",200\76,190\86
"Гладкова ул., д.35",91\83,71\47
"Гладкова ул., д.39",142\70,67\32
"Гладкова ул., д.41",1\1,1\1
"Гладкова ул., д.43",29\22,21\16
"Губина ул., д.1/32",214\91,194\71
"Губина ул., д.3",92\44,82\40
"Губина ул., д.4",8\7,17\7
"Губина ул., д.5",215\145,196\122
"Губина ул., д.6",19\9,17\7
"Губина ул., д.8",84\50,123\50
"Губина ул., д.9, к.1",101\66,75\50
"Губина ул., д.9, к.2",70\59,56\59
"Губина ул., д.12",82\41,73\37
"Губина ул., д.13, к.1",41\0,41\0
"Губина ул., д.13, к.2",34\18,20\14
"Губина ул., д.14",48\27,67\43
"Губина ул., д.15",86\44,78\41
"Губина ул., д.18",2\2,2\0
"Губина ул., д.19/16",67\37,39\31
"Губина ул., д.20",265\76,84\45
"Губина ул., д.21",75\44,72\38
"Губина ул., д.22/21",21\11,11\5
"Губина ул., д.23/19",144\74,115\58
"Двинская ул., д.4",563\289,539\302
"Двинская ул., д.4, к.1",260\168,283\200
"Двинская ул., д.4, к.2",398\260,358\263
"Двинская ул., д.4, к.3",389\223,364\216
"Двинская ул., д.4, к.4",278\143,251\156
"Двинская ул., д.8",161\125,146\119
"Двинская ул., д.9",149\75,134\67
"Двинская ул., д.10",387\238,376\238
"Двинская ул., д.11",286\192,240\161
"Двинская ул., д.14",267\168,238\167
"Двинская ул., д.14, к.4",1322\419,1284\385
"Двинская ул., д.16, к.1",3958\1564,3930\1532
"Двинская ул., д.16, к.3",3434\1849,3399\1825
"Двинская ул., д.17",625\265,546\241
"Зайцева ул., д.3",724\714,700\703
"Зайцева ул., д.17/23",1725\887,2005\1046
"Зайцева ул., д.18/16",189\109,173\90
"Зайцева ул., д.19/18",292\187,261\170
"Зайцева ул., д.20",681\337,643\311
"Зайцева ул., д.21",44\22,41\22
"Зайцева ул., д.22/13",1146\561,1113\535
"Зайцева ул., д.25",118\74,116\78
"Зайцева ул., д.26",249\0,249\0
"Зайцева ул., д.29",36\28,27\29
"Зайцева ул., д.31",302\192,282\180
"Зайцева ул., д.32",217\148,191\143
"Зайцева ул., д.33",336\224,299\236
"Зайцева ул., д.34",121\58,78\36
"Зайцева ул., д.36",279\177,259\165
"Зайцева ул., д.37",198\111,177\92
"Зайцева ул., д.39",264\158,259\132
"Зины Портновой ул., д.4",172\0,172\0
"Зины Портновой ул., д.6",299\237,270\222
"Зины Портновой ул., д.8",331\234,289\223
"Зины Портновой ул., д.10",259\174,247\149
"Зины Портновой ул., д.12",279\217,274\199
"Зины Портновой ул., д.14",285\222,263\215
"Зины Портновой ул., д.16",497\252,485\242
"Зины Портновой ул., д.18",352\285,336\276
"Зины Портновой ул., д.20",68\56,42\52
"Зины Портновой ул., д.22",66\53,31\34
"Зины Портновой ул., д.24",175\140,143\118
"Зины Портновой ул., д.26",235\199,216\193
"Зины Портновой ул., д.28",317\163,308\140
"Зины Портновой ул., д.30",417\289,395\277
"Зои Космодемьянской ул., д.3",275\165,219\142
"Зои Космодемьянской ул., д.5",1175\352,1165\340
"Зои Космодемьянской ул., д.6, к.1",494\217,461\178
"Зои Космодемьянской ул., д.8/17",96\65,74\50
"Зои Космодемьянской ул., д.15",109\63,86\50
"Зои Космодемьянской ул., д.16/24",100\69,101\70
"Зои Космодемьянской ул., д.17/26",89\84,85\76
"Зои Космодемьянской ул., д.21",163\62,183\87
"Зои Космодемьянской ул., д.23",135\45,104\34
"Зои Космодемьянской ул., д.25/20",140\79,110\61
"Зои Космодемьянской ул., д.27",307\186,285\156
"Зои Космодемьянской ул., д.29",48\36,34\12
"Ивана Черных ул., д.1",16\14,13\13
"Ивана Черных ул., д.3",278\119,278\119
"Ивана Черных ул., д.3, к.2",141\75,133\71
"Ивана Черных ул., д.13а",166\95,100\65
"Ивана Черных ул., д.13б",346\209,456\247
"Ивана Черных ул., д.15а",207\192,278\168
"Ивана Черных ул., д.15б",54\42,45\36
"Ивана Черных ул., д.19",236\168,178\169
"Ивана Черных ул., д.21",124\79,127\77
"Канонерский о., д.7",6928\3403,6889\3359
"Канонерский о., д.8",4578\1159,4530\1339
"Канонерский о., д.9",2615\1455,3135\1320
"Канонерский о., д.10",3255\1285,3251\1238
"Канонерский о., д.11, к.1",1275\701,1198\477
"Канонерский о., д.12",699\360,662\343
"Канонерский о., д.12, к.2",822\414,778\386
"Канонерский о., д.13",535\397,489\380
"Канонерский о., д.14",501\321,473\285
"Канонерский о., д.16",119\76,62\48
"Канонерский о., д.25",240\72,239\97
"Корнеева ул., д.2",667\358,639\335
"Корнеева ул., д.6",1552\375,1486\332
"Косинова ул., д.5",70\36,95\49
"Косинова ул., д.7",75\57,77\64
"Косинова ул., д.9/9",68\47,55\44
"Косинова ул., д.14, к.1",493\333,406\306
"Косинова ул., д.14, к.2",149\90,141\97
"Краснопутиловская ул., д.16/13",857\499,1020\458
"Краснопутиловская ул., д.18",107\68,97\63
"Краснопутиловская ул., д.20",445\306,441\321
"Краснопутиловская ул., д.26",627\225,604\368
"Краснопутиловская ул., д.28/20",344\184,318\170
"Ленинский пр., д.110, к.1а",559\370,568\355
"Ленинский пр., д.110, к.1б",2035\1353,1932\1275
"Ленинский пр., д.120, к.2",224\131,139\100
"Ленинский пр., д.121",,767\1796
"Ленинский пр., д.121, к.2",,1084.00
"Ленинский пр., д.121, к.3",,69\55
"Ленинский пр., д.124",2455\872,2391\816
"Ленинский пр., д.130, к.2",852\398,733\343
