"Автовская ул., д.21",353\193,351\180
"Автовская ул., д.22",177.232\147,154.446\130
"Автовская ул., д.25",224\165,303\188
"Автовская ул., д.26/37",413.668\199,417.379\213
"Автовская ул., д.28/30",210\151,150\103
"Автовская ул., д.29",755\413,554\324
"Автовская ул., д.30",117\92,87\76
"Автовская ул., д.32",71.797\67,71.797\55
"Автовская ул., д.34",81\61,94\59
"Автовская ул., д.38",67\45,49\30
"Автовская ул., д.40",176\181,221\187
"Автовская ул., д.46",103\55,100\51
"Автовская ул., д.52",175\189,164\156
"Балтийская ул., д.2/14",587.35\293,526.15\310
"Балтийская ул., д.12",167.81\137,230.86\146
"Балтийская ул., д.14",979\0,313\0
"Балтийская ул., д.17",264.06\0,70.761\0
"Балтийская ул., д.17, к.2",4843.3\0,1360\0
"Балтийская ул., д.18",34\23,100\65
"Балтийская ул., д.19",67.64\68,62.3\53
"Балтийская ул., д.20",35.59\46.71,43.91\54.59
"Балтийская ул., д.21",41\41,42\36
"Балтийская ул., д.22",27.65\36.29,34.12\42.41
"Балтийская ул., д.23",25\10,27\13
"Балтийская ул., д.24",33.58\63,40.15\55
"Балтийская ул., д.25",269\0,72.25\0
"Балтийская ул., д.27",332.64\0,52.621\0
"Балтийская ул., д.32",60.48\50,81.6\61
"Балтийская ул., д.34",67.23\0,85.49\0
"Балтийская ул., д.36/9",147.2\81,214.36\120
"Балтийская ул., д.38",119\152,245\194
"Баррикадная ул., д.3",310\20,380\50
"Баррикадная ул., д.4",214\0,108.4\0
"Баррикадная ул., д.34",67\34,94\43
"Белоусова ул., д.3",77\38,65\36
"Белоусова ул., д.5",31\46,58\47
"Белоусова ул., д.6/42",289.38\197,539.63\324
"Белоусова ул., д.10",231.75\0,67.702\0
"Белоусова ул., д.14/41",235\0,55.24\0
"Белоусова ул., д.16",240.7\68,182\86
"Белоусова ул., д.18",85\45,167\92
"Белоусова ул., д.18, к.1",119\114,190\172
"Белоусова ул., д.20",57\56,85\67
"Белоусова ул., д.22",1176\501,1762\608
"Белоусова ул., д.24/32",5.46\4,17.29\1
"Васи Алексеева ул., д.7",235.2\122,125.44\71
"Васи Алексеева ул., д.9",44.64\32,26.97\22
"Васи Алексеева ул., д.10",422.24\203,535.99\238
"Васи Алексеева ул., д.11",142\118,152\103
"Васи Алексеева ул., д.17",164\180,209\178
"Васи Алексеева ул., д.20/24",171.7\157,128.35\85
