"Автовская ул., д.21",292\156,260\133
"Автовская ул., д.22",179.132\150,143.05\119
"Автовская ул., д.25",186\147,119\102
"Автовская ул., д.26/37",416.451\203,314.43\155
"Автовская ул., д.28/30",148\116,101\88
"Автовская ул., д.29",606\265,523\228
"Автовская ул., д.30",95\61,100\70
"Автовская ул., д.32",73.467\67,50.93\50
"Автовская ул., д.34",88\114,63\59
"Автовская ул., д.38",49\35,38\26
"Автовская ул., д.40",163\181,156\185
"Автовская ул., д.46",93\47,84\43
"Автовская ул., д.52",111\137,105\158
"Балтийская ул., д.2/14",555.9\289,462.4\272
"Балтийская ул., д.12",208.55\161,199.82\162
"Балтийская ул., д.14",261.44\0,261.44\0
"Балтийская ул., д.17",18\8,36.45\16
"Балтийская ул., д.17, к.2",241.4\25,409.7\38
"Балтийская ул., д.18",43\30,26\19
"Балтийская ул., д.19а",34.3\21.7,34.5\23.7
"Балтийская ул., д.19б",17.7\11.3,17.8\12.3
"Балтийская ул., д.20",24.4\24.8,23.8\24.2
"Балтийская ул., д.21, к.2",66\40,71\31
"Балтийская ул., д.22",18.95\19.2,18.53\18.8
"Балтийская ул., д.23",36\18,31\16
"Балтийская ул., д.24",1.46\5,0\2
"Балтийская ул., д.25",72.25\0,72.254\0
"Балтийская ул., д.27",57.08\0,57.076\0
"Балтийская ул., д.32а",49.4\40.6,49.4\36.2
"Балтийская ул., д.32д",18.76\15.4,18.76\13.8
"Балтийская ул., д.34",302.12\0,375.99\0
"Балтийская ул., д.36/9",233.68\129,190.44\103
"Балтийская ул., д.38",182\322,97\127
"Баррикадная ул., д.3",147\106,107\73
"Баррикадная ул., д.4",90.52\0,90.516\0
"Баррикадная ул., д.34",91\49,68\42
"Белоусова ул., д.3",40\24,25\16
"Белоусова ул., д.5",78\66,32\49
"Белоусова ул., д.6/42",349.44\214,283.92\161
"Белоусова ул., д.10",75.39\0,75.392\0
"Белоусова ул., д.14/41",21\10,19\9
"Белоусова ул., д.16",81.34\45,63.91\35
"Белоусова ул., д.18",104\55,92\46
