"Автовская ул., д.21",238\227,408\253
"Автовская ул., д.22",174.1\148,207\173
"Автовская ул., д.25",113\96,128\121
"Автовская ул., д.26/37",459.1\218,546.3\279
"Автовская ул., д.28/30",157\125,152\148
"Автовская ул., д.29",764\362,883\409
"Автовская ул., д.30",61\57,63\56
"Автовская ул., д.32",76.8\62,83.5\72
"Автовская ул., д.34",70\49,75\52
"Автовская ул., д.38",54\35,55\38
"Автовская ул., д.40",138\116,146\137
"Автовская ул., д.46",85\45,89\43
"Автовская ул., д.52",101\138,117\171
"Балтийская ул., д.2/14",528.7\294,435.2\222
"Балтийская ул., д.12",248.3\223,181.4\179
"Балтийская ул., д.14",491\245,435\223
"Балтийская ул., д.17",23.5\14,23.5\21
"Балтийская ул., д.17, к.2",375.7\198,291.55\153
"Балтийская ул., д.18",24\20,11\7
"Балтийская ул., д.19а",14.1\23.1,10.6\19.1
"Балтийская ул., д.19б",7.3\11.9,5.5\9.9
"Балтийская ул., д.20",15.2\15.2,16.6\18.6
"Балтийская ул., д.21",3\1,1\0
"Балтийская ул., д.21, к.2",38\35,42\25
"Балтийская ул., д.22",11.8\11.8,12.9\14.4
"Балтийская ул., д.23",48\24,34\18
"Балтийская ул., д.24",51.1\30,45.99\25
"Балтийская ул., д.25",86\43,85\44
"Балтийская ул., д.27",53.9\35,28.49\20
"Балтийская ул., д.32а",42.4\34.1,29.2\25.4
"Балтийская ул., д.32д",16.1\12.9,11.1\9.6
"Балтийская ул., д.34",33.2\0,28.2\0
"Балтийская ул., д.36/9",94.8\51,82.8\46
"Балтийская ул., д.38",150\111,107\95
"Баррикадная ул., д.3",135\82,98\66
"Баррикадная ул., д.4",75\41,57\24
"Баррикадная ул., д.5",270\274,156\172
"Баррикадная ул., д.34",54\32,50\32
"Белоусова ул., д.3",29\17,35\21
"Белоусова ул., д.5",84\76,53\58
"Белоусова ул., д.6/42",324\190,309.4\174
"Белоусова ул., д.10",119.3\79,113.3\71
"Белоусова ул., д.14/41",11\6,2\1
"Белоусова ул., д.16",72.2\64,89.6\52
"Белоусова ул., д.18",97\53,118\61
"Белоусова ул., д.18, к.1",230\138,161\144
"Белоусова ул., д.20",53\26,48\24
"Белоусова ул., д.22",21\10,19\9
"Белоусова ул., д.24/32",27.3\39,16.38\26
"Васи Алексеева ул., д.7",106.8\90,19.6\33
"Васи Алексеева ул., д.9",14\10,13\9
"Васи Алексеева ул., д.10",404.04\198,476.84\224
"Васи Алексеева ул., д.11",108\87,95\83
"Васи Алексеева ул., д.17",131\119,130\117
"Васи Алексеева ул., д.20/24",132.05\77,114.45\74
"Васи Алексеева ул., д.21",48.8\35,39.8\30
"Васи Алексеева ул., д.22",522.2\505,479\570
"Васи Алексеева ул., д.24",207\157,225\182
"Васи Алексеева ул., д.25",85\59,98\71
"Васи Алексеева ул., д.26",287.6\235,321.5\287
"Васи Алексеева ул., д.28",172\134,149\125
"Васи Алексеева ул., д.30",356.3\285,350.6\276
"Возрождения ул., д.7/25",225.1\140,256.7\154
"Возрождения ул., д.9",12.48\8,11.7\8
"Возрождения ул., д.15",60.4\64,58.4\69
"Возрождения ул., д.19/38",441.8\333,418.5\327
"Возрождения ул., д.23",59\32,73\40
"Возрождения ул., д.25",126\106,79\42
"Возрождения ул., д.27",175\102,184\118
"Гладкова ул., д.1",15.8\22,18.17\33
"Гладкова ул., д.1а",59\29,56\29
"Гладкова ул., д.7/10",10.6\22,14.2\40
"Гладкова ул., д.11",40\23,42\25
