"Автовская ул., д.21",197\122,234\133
"Автовская ул., д.22",305\158,252\130
"Автовская ул., д.25",349\211,243\154
"Автовская ул., д.26/37",119.19\256,367.39\245
"Автовская ул., д.28/30",292\175,240\146
"Автовская ул., д.29",907\175,800\160
"Автовская ул., д.30",180\120,174\111
"Автовская ул., д.32",180\107,62.71\94
"Автовская ул., д.34",132\82,126\77
"Автовская ул., д.38",112\76,95\64
"Автовская ул., д.40",349\233,289\192
"Автовская ул., д.46",183\98,113\59
"Автовская ул., д.52",258\169,224\146
"Балтийская ул., д.2/14",628.68\6,405.68\312
"Балтийская ул., д.12",268\112.34,183.34\121
"Балтийская ул., д.14",815\0,815\0
"Балтийская ул., д.17",1491\1428,1486.95\1549.95
"Балтийская ул., д.17, к.2",100\70,490.9\70
"Балтийская ул., д.18",63\16,79\29
"Балтийская ул., д.19",70\45,80\48
"Балтийская ул., д.20",79.91\42.89,32.17\37.14
"Балтийская ул., д.21",430\29,427\30
"Балтийская ул., д.22",62.09\34.11,25\28.86
"Балтийская ул., д.23",51\25,10\10
"Балтийская ул., д.24",35.22\71,42.22\75
"Балтийская ул., д.25",15\7,54\35
"Балтийская ул., д.27",46\23,36\19
"Балтийская ул., д.32",103.07\71,75.07\55
"Балтийская ул., д.34",119.01\0,36.01\0
"Балтийская ул., д.36/9",92.5\118,24.5\88
"Балтийская ул., д.38",241\153,223\134
"Баррикадная ул., д.3",420\0,300\0
"Баррикадная ул., д.4",201\157,215\201
"Баррикадная ул., д.34",47\24,75\38
"Белоусова ул., д.3",21\52,10\90
"Белоусова ул., д.5",84\48,105\64
"Белоусова ул., д.6/42",427\121.6,336.6\234
"Белоусова ул., д.10",177.17\122,309.17\259
"Белоусова ул., д.14/41",123\62,282\198
"Белоусова ул., д.16",63.78\87,63.78\57
"Белоусова ул., д.18",59\30,108\57
"Белоусова ул., д.18, к.1",103\71,193\132
"Белоусова ул., д.20",91\49,84\47
"Белоусова ул., д.22",1684\785,1679\792
"Белоусова ул., д.24/32",27\13,.29\27
