"Автовская ул., д.21",311\166,268\137
"Автовская ул., д.22",143.05\119,136.09\115
"Автовская ул., д.25",132\108,219\144
"Автовская ул., д.26/37",358.02\172,359\156
"Автовская ул., д.28/30",137\105,231\151
"Автовская ул., д.29",578\263,567\235
"Автовская ул., д.30",78\59,98\68
"Автовская ул., д.32",48.42\50,49\48
"Автовская ул., д.34",64\59,118\59
"Автовская ул., д.38",41\29,53\32
"Автовская ул., д.40",151\190,125\154
"Автовская ул., д.46",83\43,91\46
"Автовская ул., д.52",75\119,107\137
"Балтийская ул., д.2/14",467.5\265,540.6\308
"Балтийская ул., д.12",180.42\162,259.96\225
"Балтийская ул., д.14",261.44\0,261.44\0
"Балтийская ул., д.17",7.29\4,8.1\5
"Балтийская ул., д.17, к.2",342.55\25,435.2\26
"Балтийская ул., д.18",8\4,127\39
"Балтийская ул., д.19а",34.98\23.72,156.104\0
"Балтийская ул., д.19б",18.12\12.18,80.86\0
"Балтийская ул., д.20",14.93\20.26,21.81\29.27
"Балтийская ул., д.21, к.2",13\11,8\4
"Балтийская ул., д.22",11.59\15.74,16.95\22.73
"Балтийская ул., д.23",19\9,44\23
"Балтийская ул., д.24",116.8\87,41.61\39
"Балтийская ул., д.25",72.25\0,72.254\0
"Балтийская ул., д.27",57.08\0,57.076\200
"Балтийская ул., д.32а",41\31.16,59.82\43.48
"Балтийская ул., д.32д",15.64\11.84,22.74\16.52
"Балтийская ул., д.34",283.86\0,39.01\0
"Балтийская ул., д.36/9",169.28\94,200.56\111
"Балтийская ул., д.38",78\86,99\87
"Баррикадная ул., д.3",188\117,187\101
"Баррикадная ул., д.4",90.52\0,90.516\0
"Баррикадная ул., д.34",63\38,67\37
"Белоусова ул., д.3",32\19,37\22
"Белоусова ул., д.5",27\41,33\46
"Белоусова ул., д.6/42",293.93\167,358.54\204
"Белоусова ул., д.10",75.39\0,75.392\0
"Белоусова ул., д.14/41",23\12,91\46
"Белоусова ул., д.16",90.47\38,65.57\39
"Белоусова ул., д.18",150\76,99\50
"Белоусова ул., д.18, к.1",98\87,98\92
"Белоусова ул., д.20",42\32,38\29
"Белоусова ул., д.22",16\8,20\10
"Белоусова ул., д.24/32",8.19\21,9.1\22
"Васи Алексеева ул., д.7",41.16\54,39.2\42
"Васи Алексеева ул., д.9",9.3\44,10.23\36
"Васи Алексеева ул., д.10",707.07\324,656\301
"Васи Алексеева ул., д.11",100\56,109\81
"Васи Алексеева ул., д.17",167\103,147.3\118.3
"Васи Алексеева ул., д.20/24",110.95\76,172.9\145
"Васи Алексеева ул., д.21",100.5\105,93.75\117
"Васи Алексеева ул., д.22",288.96\259,259.2\385
"Васи Алексеева ул., д.24",227\171,221\165
"Васи Алексеева ул., д.25",125\122,122\131
"Васи Алексеева ул., д.26",259.91\262,222\243
"Васи Алексеева ул., д.28",189\129,163.3\118.67
"Васи Алексеева ул., д.30",321.1\247,315.4\222
"Возрождения ул., д.7/25",697.68\0,750.196\0
"Возрождения ул., д.9",39\34,28.08\24
"Возрождения ул., д.15",189.09\154,232.65\137
"Возрождения ул., д.19/38",372.93\288,379.44\289
"Возрождения ул., д.23",122\62,95\50
"Возрождения ул., д.25",227\180,207\154
"Возрождения ул., д.27",306\168,264\155
"Гладкова ул., д.1",37.92\63,22.91\58
"Гладкова ул., д.1а",90\35,69\37
"Гладкова ул., д.7/10",23.52\128,23.52\128
"Гладкова ул., д.11",11\6,11\9
"Гладкова ул., д.13",35\26,35\26
"Гладкова ул., д.17",176\59,176\59
"Гладкова ул., д.19",57\35,91.732\0
"Гладкова ул., д.21",93.71\0,93.708\0
"Гладкова ул., д.23",82\102,72\82
"Гладкова ул., д.24/7",134\77,105\58
"Гладкова ул., д.25",128\262,351\119
"Гладкова ул., д.26",57\30,35\24
"Гладкова ул., д.29",77\115,56\80
"Гладкова ул., д.31/7",32\14,40\21
"Гладкова ул., д.33",147\90,147\90
"Гладкова ул., д.35",55.71\0,55.708\0
"Гладкова ул., д.39",125\18,15\29
"Гладкова ул., д.41",1\0,1\1
"Гладкова ул., д.43",34.32\25,20.46\16
"Губина ул., д.1/32",257.53\169,217.49\107
"Губина ул., д.4",78.12\44,88.35\46
"Губина ул., д.5",118.86\0,118.864\0
"Губина ул., д.6",11\13,11\13
"Губина ул., д.8",139\43,125\40
"Губина ул., д.9, к.1",36.8\23,37.6\26
"Губина ул., д.9, к.2",40\20,49\25
"Губина ул., д.12",79\40,79\40
"Губина ул., д.13, к.1",46.48\28,46.48\28
"Губина ул., д.13, к.2",21\13,8\27
"Губина ул., д.14",64\53,64\53
"Губина ул., д.15",34\18,35\18.3
"Губина ул., д.18",46\4,80\62
"Губина ул., д.19/16",73\43,53\35
"Губина ул., д.20",90\48,395\142
"Губина ул., д.21",128\75,60\32
"Губина ул., д.22/21",65\36,78\40
"Губина ул., д.23/19",199\57,199\57
"Двинская ул., д.4",354\303,329\242
"Двинская ул., д.4, к.1",148\159,140\135
"Двинская ул., д.4, к.2",355\288,254\237
"Двинская ул., д.4, к.3",252\242,221\201
"Двинская ул., д.4, к.4",177\214,139\165
"Двинская ул., д.8",86.67\106,76.95\84
"Двинская ул., д.9",262.26\136,201.81\104
"Двинская ул., д.10",213.84\212,110.04\155
"Двинская ул., д.11",225.28\168,193\123
"Двинская ул., д.14",265.74\188,174.58\123
"Двинская ул., д.14, к.4",1345\427,1123\371
"Двинская ул., д.16, к.1",3328.6\1187,1003\2754.48
"Двинская ул., д.17",697\329,519\243
"Зайцева ул., д.3",159.16\329,165.6\315
"Зайцева ул., д.17/23",1057.5\506,991.7\435
"Зайцева ул., д.18/16",102.72\67,103.68\71
"Зайцева ул., д.19/18",176\172,177\144
"Зайцева ул., д.20",184\148,251\179
"Зайцева ул., д.21",35\19,21\10
"Зайцева ул., д.22/13",754.82\352,955\447
"Зайцева ул., д.25",76\69,65\52
"Зайцева ул., д.26",2.73\1,2.73\1
"Зайцева ул., д.29",18\26,15\25
"Зайцева ул., д.31",336\248,306\225
"Зайцева ул., д.32",222\135,282\163
"Зайцева ул., д.33",136.85\121,261\214
"Зайцева ул., д.34",112\51,119\56
"Зайцева ул., д.36",252\169,264\191
"Зайцева ул., д.37",202\110,275\146
"Зайцева ул., д.39",184\152,241\180
"Зины Портновой ул., д.4",54\81,30\39
"Зины Портновой ул., д.6",222\321,171\227
"Зины Портновой ул., д.8",238\228,141\168
"Зины Портновой ул., д.10",155\223,132\110
"Зины Портновой ул., д.12",59\80,72\81
"Зины Портновой ул., д.14",159\285,120\198
"Зины Портновой ул., д.16",666\337,468\235
"Зины Портновой ул., д.18",237\276,145\160
"Зины Портновой ул., д.20",45\104,25\51
"Зины Портновой ул., д.22",32\46,22\31
"Зины Портновой ул., д.24",86\181,59\113
"Зины Портновой ул., д.26",131\248,107\164
"Зины Портновой ул., д.28",548\289,385\205
"Зины Портновой ул., д.30",209\278,149\171
"Зои Космодемьянской ул., д.3",195.7\267,195.7\267
"Зои Космодемьянской ул., д.5",740.3\311,609.8\241
"Зои Космодемьянской ул., д.6, к.1",434.2\175,370.15\161
"Зои Космодемьянской ул., д.8/17",71\43,57\36
"Зои Космодемьянской ул., д.16/24",54.67\37,46.97\31
"Зои Космодемьянской ул., д.17/26",161.82\91,170.19\103
"Зои Космодемьянской ул., д.21",133\63,75\58
"Зои Космодемьянской ул., д.23",100\34,103\42
"Зои Космодемьянской ул., д.25/20",104\43,46\44
"Зои Космодемьянской ул., д.29",50\14,34\14
"Ивана Черных ул., д.1",25.23\27,19.14\25
"Ивана Черных ул., д.3",338\154,175\89
