"Автовская ул., д.21",155\91,335\181
"Автовская ул., д.22",233\124,494\259
"Автовская ул., д.25",108\70,218\133
"Автовская ул., д.28/30",296\191,478\273
"Автовская ул., д.29",493\93,868\221
"Автовская ул., д.30",104\73,164\106
"Автовская ул., д.32",315\202,402\260
"Автовская ул., д.34",17\145,586\231
"Автовская ул., д.38",46\27,101\62
"Автовская ул., д.40",423\277,509\326
"Автовская ул., д.46",128\68,117\62
"Автовская ул., д.52",286\193,355\228
"Балтийская ул., д.2/14",450\155,370\150
"Балтийская ул., д.12",315\152,310\150
"Балтийская ул., д.14",600\315,585\496
"Балтийская ул., д.17, к.2",735.00,726.00
"Балтийская ул., д.18",80\63,59\59
"Балтийская ул., д.19",77\51,72\48
"Балтийская ул., д.20",30\56,36\21
"Балтийская ул., д.21",49\27,29\18
"Балтийская ул., д.22",24\44,29\17
"Балтийская ул., д.23",957\702,19\10
"Балтийская ул., д.24",18\30,15\25
"Балтийская ул., д.25",74\40,54\35
"Балтийская ул., д.27",46\23,36\19
"Балтийская ул., д.32",67\40,59\30
"Балтийская ул., д.34",59\0,43\0
"Балтийская ул., д.36/9",119\61,102\49
"Балтийская ул., д.38",134\90,107\72
"Баррикадная ул., д.3",268\0,405\0
"Баррикадная ул., д.4",201\157,215\201
"Баррикадная ул., д.34",83\43,99\54
"Белоусова ул., д.3",89\61,104\67
"Белоусова ул., д.10",250\122,382\259
"Белоусова ул., д.14/41",123\62,282\198
"Белоусова ул., д.16",128\143,140\180
"Белоусова ул., д.18",70\0,49\31
"Белоусова ул., д.18, к.1",,51.00
"Белоусова ул., д.20",52\28,56\35
"Белоусова ул., д.24/32",33\25,49\31
"Васи Алексеева ул., д.7",328\72,390\145
"Васи Алексеева ул., д.9",151\116,193\137
"Васи Алексеева ул., д.10",570\310,631\334
"Васи Алексеева ул., д.11",267\157,435\240
"Васи Алексеева ул., д.17",,618\19
"Васи Алексеева ул., д.20/24",398\234,515\291
"Васи Алексеева ул., д.21",606\301,545\305
"Васи Алексеева ул., д.22",1039\625,833\471
"Васи Алексеева ул., д.24",447\257,539\353
"Васи Алексеева ул., д.25",339\225,426\260
"Васи Алексеева ул., д.26",364\209,383\203
"Васи Алексеева ул., д.28",350\200,393\217
"Васи Алексеева ул., д.30",830\455,846\449
"Возрождения ул., д.7/25",716\391,811\448
"Возрождения ул., д.9",134\76,171\93
"Возрождения ул., д.15",399\179,210\172
"Возрождения ул., д.19/38",815\476,1080\600
"Возрождения ул., д.23",317\189,389\235
"Возрождения ул., д.25",375\211,476\262
"Возрождения ул., д.27",384\219,368\208
"Гладкова ул., д.1",,156.00
"Гладкова ул., д.7/10",,230\180
"Гладкова ул., д.11",132\0,206\0
"Гладкова ул., д.17",176\149,208\152
"Гладкова ул., д.21",,51\53
"Гладкова ул., д.23",322\194,330\206
"Гладкова ул., д.24/7",85\47,52\62
"Гладкова ул., д.25",279\252,281\236
"Гладкова ул., д.31/7",155\75,166\84
"Гладкова ул., д.33",298\99,122\113
"Гладкова ул., д.35",177\37,182\107
"Гладкова ул., д.39",82\46,77\58
"Гладкова ул., д.41",54\35,25\32
"Губина ул., д.1/32",262\58,283\60
"Губина ул., д.4",106\74,108\82
"Губина ул., д.6",439\142,793\357
"Губина ул., д.8",200\124,271\175
"Губина ул., д.9, к.2",100\106,177\140
"Губина ул., д.12",132\67,136\72
"Губина ул., д.13, к.1",133\69,134\73
"Губина ул., д.13, к.2",28\14,31\12
"Губина ул., д.14",55\28,58\31
"Губина ул., д.18",105\93,100\98
"Губина ул., д.19/16",100\66,106\70
"Губина ул., д.20",122\20,130\53
"Губина ул., д.21",101\84,109\90
"Губина ул., д.22/21",58\33,57\34
"Губина ул., д.23/19",111\49,115\52
"Двинская ул., д.4",1216\340,707\399
"Двинская ул., д.4, к.1",343\193,431\234
"Двинская ул., д.4, к.2",576\333,660\365
"Двинская ул., д.4, к.3",435\249,534\306
"Двинская ул., д.4, к.4",391\239,424\251
"Двинская ул., д.8",440\246,603\328
"Двинская ул., д.9",407\206,547\271
"Двинская ул., д.10",382\276,493\330
"Двинская ул., д.14",529\339,379\193
"Двинская ул., д.14, к.4",1111\272,1297\358
"Двинская ул., д.17",363\171,481\189
"Зайцева ул., д.3",198\0,354\0
"Зайцева ул., д.17/23",289\539,1120\592
"Зайцева ул., д.18/16",114\68,213\125
"Зайцева ул., д.19/18",623\394,621\364
"Зайцева ул., д.21",48\24,51\26
"Зайцева ул., д.22/13",1735\819,1559\745
"Зайцева ул., д.25",469\292,426\245
"Зайцева ул., д.26",2\1,2\1
"Зайцева ул., д.29",116\68,123\68
"Зайцева ул., д.31",586\368,659\384
"Зайцева ул., д.32",384\223,378\211
"Зайцева ул., д.33",595\349,647\357
"Зайцева ул., д.34",387\198,614\327
"Зайцева ул., д.36",474\300,591\357
"Зайцева ул., д.37",1079\553,1015\529
"Зайцева ул., д.39",441\237,453\242
"Зины Портновой ул., д.4",69\52,83\61
"Зины Портновой ул., д.6",428\305,539\362
"Зины Портновой ул., д.8",423\293,539\351
"Зины Портновой ул., д.10",380\234,350\209
"Зины Портновой ул., д.12",361\253,528\373
"Зины Портновой ул., д.14",479\329,568\383
"Зины Портновой ул., д.16",453\228,560\284
"Зины Портновой ул., д.18",360\237,488\303
"Зины Портновой ул., д.20",149\99,158\97
"Зины Портновой ул., д.22",250\149,289\172
"Зины Портновой ул., д.24",437\266,478\289
"Зины Портновой ул., д.26",379\246,485\289
"Зины Портновой ул., д.28",497\244,616\315
"Зины Портновой ул., д.30",555\352,626\381
"Зои Космодемьянской ул., д.6, к.1",433\183,430\195
"Зои Космодемьянской ул., д.6, к.2",138\69,338\76
"Зои Космодемьянской ул., д.8/17",85\47,105\58
"Зои Космодемьянской ул., д.17/26",205\126,208\118
"Зои Космодемьянской ул., д.25/20",152\94,235\135
"Ивана Черных ул., д.13",757\472,813\477
"Ивана Черных ул., д.15",338\216,323\203
"Ивана Черных ул., д.19",358\185,388\165
"Канонерский о., д.8",2097\373,2280\420
"Канонерский о., д.9",,2970\1275
"Канонерский о., д.10",,2797\1071
"Канонерский о., д.12",711\359,963\491
"Канонерский о., д.12, к.2",919\455,1239\621
"Канонерский о., д.13",542\342,789\483
"Канонерский о., д.14",497\295,836\485
"Канонерский о., д.16",228\96,287\156
"Канонерский о., д.17",73\37,96\48
"Канонерский о., д.25",869\383,1384\666
"Корнеева ул., д.2",514\265,484\220
"Корнеева ул., д.6",1317\322,1197\244
"Косинова ул., д.5",44\0,46\0
"Косинова ул., д.7",64\29,66\36
"Косинова ул., д.9/9",45\0,51\3
"Краснопутиловская ул., д.16/13",64\34,237\85
"Краснопутиловская ул., д.18",72\39,157\84
"Краснопутиловская ул., д.20",196\97,507\243
"Краснопутиловская ул., д.26",374\191,933\465
"Краснопутиловская ул., д.28/20",612\330,1361\729
"Ленинский пр., д.110, к.1а",623\347,737\366
"Ленинский пр., д.110, к.1б",3579\2347,4437\2876
"Ленинский пр., д.120, к.2",270\155,254\143
"Ленинский пр., д.124",3624\1250,3930\1365
"Майков пер., д.3",44\53,31\47
"Майков пер., д.5а",100\65,97\63
"Майков пер., д.7/1",64\35,52\32
"Маршала Говорова ул., д.5/4",549\698,1663\656
"Маршала Говорова ул., д.6/5",576\364,644\389
"Маршала Говорова ул., д.7",343\193,458\250
"Маршала Говорова ул., д.11/3",569\343,558\312
"Маршала Говорова ул., д.15",223\147,199\126
"Маршала Говорова ул., д.17",224\130,320\179
"Маршала Говорова ул., д.21",541\295,566\289
"Маршала Говорова ул., д.23",746\381,701\358
"Маршала Говорова ул., д.24",512\285,508\280
"Маршала Говорова ул., д.26, к.2",185\99,180\97
"Маршала Жукова пр., д.18а",738\464,958\605
"Маршала Жукова пр., д.18б",2048\980,2701\1350
"Маршала Жукова пр., д.18в",3162\1595,4073\2131
"Маршала Жукова пр., д.18г",1152\832,1573\1107
"Маршала Жукова пр., д.18д",674\658,886\896
"Маршала Жукова пр., д.26/16а",1092\865,1271\975
"Маршала Жукова пр., д.26/16б",2166\1096,2648\1388
"Маршала Жукова пр., д.26/16в",2814\1696,3259\1870
"Маршала Жукова пр., д.28, к.1",2976\1703,3741\2141
"Маршала Жукова пр., д.30, к.2а",,1807\1075
"Маршала Жукова пр., д.30, к.2б",,2383\1281
"Маршала Жукова пр., д.30, к.2в",,3145\1556
"Маршала Жукова пр., д.30, к.2г",,2486\1796
"Маршала Жукова пр., д.30, к.2д",,2300\1845
"Маршала Жукова пр., д.30, к.2е",,2637\1656
"Маршала Жукова пр., д.30, к.2ж",,2984\1507
"Маршала Жукова пр., д.32, к.1",4873\2542,5347\2856
"Маршала Жукова пр., д.34, к.1а",2273\1420,2513\1559
"Маршала Жукова пр., д.34, к.1б",318\73,370\84
"Маршала Жукова пр., д.34, к.1в",2624\1818,2945\2527
"Маршала Жукова пр., д.34, к.1г",1453\879,1570\958
"Маршала Жукова пр., д.34, к.1д",585\131,685\154
"Маршала Жукова пр., д.34, к.1е",880\198,1023\233
"Маршала Казакова ул., д.1, к.2",1897\1021,2302\1209
"Маршала Казакова ул., д.3, к.1",2222\1212,3359\1814
"Маршала Казакова ул., д.5, к.1а",725\1239,1428\873
"Маршала Казакова ул., д.5, к.1б",2317\1264,2774\1545
"Маршала Казакова ул., д.10, к.1а",2243\1332,2493\1659
"Маршала Казакова ул., д.10, к.1б",1512\809,2174\1130
"Маршала Казакова ул., д.10, к.1в",1962\1129,2884\1688
"Маршала Казакова ул., д.10, к.1д",1630\964,2036\1149
"Маршала Казакова ул., д.13",2869\895,3345\1082
"Метростроевцев ул., д.2",317\199,315\182
"Метростроевцев ул., д.3",123\63,101\52
"Морской пехоты ул., д.4",4056\2242,5176\2933
"Морской пехоты ул., д.6, к.1",1586\403,1777\480
"Морской пехоты ул., д.10, к.1",3704\1940,4292\2299
"Морской пехоты ул., д.14",,1747\934
"Новаторов бул., д.1",634\399,818\422
"Новаторов бул., д.3",454\318,644\413
"Новоовсянниковская ул., д.9",129\82,134\100
"Новоовсянниковская ул., д.13",80\45,81\46
"Новостроек ул., д.8",95\57,38\29
"Новостроек ул., д.20",268\167,467\272
"Новостроек ул., д.27",188\111,436\246
"Новостроек ул., д.28",289\160,356\199
"Новостроек ул., д.29",133\65,275\125
"Новостроек ул., д.31",175\96,371\192
"Новостроек ул., д.33",145\95,294\182
"Новостроек ул., д.35",73\38,204\107
"Оборонная ул., д.3",,8\283
"Оборонная ул., д.4",627\341,1466\781
"Оборонная ул., д.6",103\0,102\0
"Оборонная ул., д.14",182\126,173\37
"Оборонная ул., д.15",,
"Оборонная ул., д.17/13",68\42,97\47
"Оборонная ул., д.19",131\101,139\193
"Оборонная ул., д.20/18",73\39,78\45
"Оборонная ул., д.23/17",102\51,105\51
"Оборонная ул., д.27",90\0,108\0
"Огородный пер., д.4, к.3",239\134,220\130
"Огородный пер., д.6, к.1",219\116,215\98
"Промышленная ул., д.26",296\84,196\184
"Промышленная ул., д.28",108\59,105\64
"Промышленная ул., д.30",28\16,39\21
"Промышленная ул., д.34",75\38,182\46
"Промышленная ул., д.38",37\18,30\5
"Севастопольская ул., д.6",160\0,260\0
"Севастопольская ул., д.34",57\28,65\36
"Стачек пр., д.1",668\469,663\474
"Стачек пр., д.2/2",30\28,32\25
"Стачек пр., д.4/1",208\115,200\120
"Стачек пр., д.11",,0\230
"Стачек пр., д.17",678\468,713\499
"Стачек пр., д.19",1330\606,1345\625
"Стачек пр., д.22",169\105,158\105
"Стачек пр., д.22а",706\293,689\278
"Стачек пр., д.23",814\304,1310\480
"Стачек пр., д.29",270\153,270\172
"Стачек пр., д.33/2",122\103,140\180
"Стачек пр., д.34, к.2",40\100,123\120
"Стачек пр., д.35",123\89,136\108
"Стачек пр., д.42",28\25,25\20
"Стачек пр., д.95, к.1",1555\849,1864\1050
"Стачек пр., д.101, к.1а",2228\1029,2954\1342
"Стачек пр., д.101, к.1б",910\979,1441\1403
"Стачек пр., д.101, к.1в",3161\1535,3443\1862
"Стачек пр., д.101, к.1г",1685\925,2159\1237
"Стачек пр., д.101, к.1д",1942\928,2123\1157
"Стачек пр., д.103, к.1",3774\3707,4413\4387
"Стачек пр., д.105, к.2а",,1622\753
"Стачек пр., д.105, к.2б",,3467\3370
"Стачек пр., д.105, к.2в",,3682\1962
"Стачек пр., д.105, к.2г",,2611\1750
"Стачек пр., д.105, к.2д",,4707\2250
"Стачек пр., д.105, к.2е",,2567\1530
"Стачек пр., д.105, к.2ж",,6366\2283
"Стачек пр., д.105, к.2з",,1860\892
"Стачек пр., д.107, к.1",1423\712,1793\944
"Тракторная ул., д.3",98\36,95\30
"Тракторная ул., д.4",64\38,59\30
"Тракторная ул., д.4а",335\223,340\215
"Тракторная ул., д.5",126\76,115\70
"Тракторная ул., д.6",97\58,84\49
"Тракторная ул., д.6, к.2",73\39,68\40
"Тракторная ул., д.7",244\141,240\150
"Тракторная ул., д.8",208\76,215\62
"Тракторная ул., д.9",232\139,226\120
"Тракторная ул., д.10",45\32,40\29
"Тракторная ул., д.12",75\45,70\39
"Тракторная ул., д.13",227\136,210\128
"Тракторная ул., д.15",289\164,270\160
