"Автовская ул., д.21",173.66,167.85
"Автовская ул., д.25",255.07,284.99
"Автовская ул., д.28/30",412.45,424.40
"Автовская ул., д.29",185.65,201.35
"Автовская ул., д.30",110.24,132.03
"Автовская ул., д.32",314.61,326.35
"Автовская ул., д.34",245.48,262.84
"Автовская ул., д.38",143.49,147.06
"Автовская ул., д.40",356.64,395.85
"Балтийская ул., д.17, к.2",369.76,433.61
"Балтийская ул., д.18",133.27,139.99
"Балтийская ул., д.19а",139.13,140.84
"Балтийская ул., д.19б",74.35,66.24
"Балтийская ул., д.20",38.67,52.89
"Балтийская ул., д.21",30.98,52.40
"Балтийская ул., д.21, к.2",56.29,54.24
"Балтийская ул., д.22",65.93,70.76
"Балтийская ул., д.23",25.93,30.47
"Балтийская ул., д.24",114.65,113.65
"Балтийская ул., д.25",78.53,87.25
"Балтийская ул., д.27",38.92,38.92
"Балтийская ул., д.34",49.65,47.06
"Баррикадная ул., д.4",40.01,56.84
"Баррикадная ул., д.5",258.32,300.87
"Белоусова ул., д.3",98.95,124.85
"Белоусова ул., д.5",80.78,117.48
"Белоусова ул., д.10",60.52,73.10
"Белоусова ул., д.14/41",68.55,87.28
"Белоусова ул., д.16",34.94,34.57
"Белоусова ул., д.18",70.93,72.28
"Васи Алексеева ул., д.16",521.42,525.32
"Васи Алексеева ул., д.17",284.87,300.73
"Васи Алексеева ул., д.21",349.87,347.66
"Васи Алексеева ул., д.25",213.94,217.32
"Гладкова ул., д.1",63.97,62.48
"Гладкова ул., д.1а",75.79,80.39
"Гладкова ул., д.11",65.90,65.90
"Гладкова ул., д.13",55.81,71.82
"Гладкова ул., д.17",32.31,39.20
"Гладкова ул., д.19",104.20,116.87
"Гладкова ул., д.21",71.77,68.88
"Гладкова ул., д.24/7",41.20,67.51
"Гладкова ул., д.26",76.83,75.26
"Гладкова ул., д.31/7",75.46,75.46
"Гладкова ул., д.33",84.03,88.46
"Гладкова ул., д.35",60.58,58.60
"Гладкова ул., д.39",61.55,68.55
"Гладкова ул., д.41",45.71,50.58
"Гладкова ул., д.43",41.95,59.91
"Губина ул., д.1/32",88.75,120.63
"Губина ул., д.3",44.83,50.64
"Губина ул., д.4",27.72,32.94
"Губина ул., д.5",143.20,127.99
"Губина ул., д.6",68.36,77.38
"Губина ул., д.8",51.28,44.57
"Губина ул., д.9, к.1",63.84,67.39
"Губина ул., д.9, к.2",61.53,53.53
"Губина ул., д.13, к.1",64.56,55.25
"Губина ул., д.13, к.2",64.32,80.65
"Губина ул., д.19/16",92.16,99.94
"Губина ул., д.20",103.85,104.84
"Губина ул., д.21",43.53,64.69
"Губина ул., д.22/21",54.16,65.88
"Губина ул., д.23/19",50.37,59.37
