"Автовская ул., д.21",260\133,311\166
"Автовская ул., д.22",143.05\119,143.05\119
"Автовская ул., д.25",119\102,132\108
"Автовская ул., д.26/37",314.43\155,358.02\172
"Автовская ул., д.28/30",101\88,137\105
"Автовская ул., д.29",523\228,578\263
"Автовская ул., д.30",100\70,78\59
"Автовская ул., д.32",50.93\50,48.42\50
"Автовская ул., д.34",63\59,64\59
"Автовская ул., д.38",38\26,41\29
"Автовская ул., д.40",156\185,151\190
"Автовская ул., д.46",84\43,83\43
"Автовская ул., д.52",105\158,75\119
"Балтийская ул., д.2/14",462.4\272,467.5\265
"Балтийская ул., д.12",199.82\162,180.42\162
"Балтийская ул., д.14",261.44\0,261.44\0
"Балтийская ул., д.17",36.45\16,7.29\4
"Балтийская ул., д.17, к.2",409.7\38,342.55\25
"Балтийская ул., д.18",26\19,8\4
"Балтийская ул., д.19а",34.5\23.7,34.98\23.72
"Балтийская ул., д.19б",17.8\12.3,18.12\12.18
"Балтийская ул., д.20",23.8\24.2,14.93\20.26
"Балтийская ул., д.21, к.2",71\31,13\11
"Балтийская ул., д.22",18.53\18.8,11.59\15.74
"Балтийская ул., д.23",31\16,19\9
"Балтийская ул., д.24",0\2,116.8\87
"Балтийская ул., д.25",72.254\0,72.25\0
"Балтийская ул., д.27",57.076\0,57.08\0
"Балтийская ул., д.32а",49.4\36.2,41\31.16
"Балтийская ул., д.32д",18.76\13.8,15.64\11.84
"Балтийская ул., д.34",375.99\0,283.86\0
"Балтийская ул., д.36/9",190.44\103,169.28\94
"Балтийская ул., д.38",97\127,78\86
"Баррикадная ул., д.3",107\73,188\117
"Баррикадная ул., д.4",90.516\0,90.52\0
"Баррикадная ул., д.34",68\42,63\38
"Белоусова ул., д.3",25\16,32\19
"Белоусова ул., д.5",32\49,27\41
"Белоусова ул., д.6/42",283.92\161,293.93\167
"Белоусова ул., д.10",75.392\0,75.39\0
"Белоусова ул., д.14/41",19\9,23\12
"Белоусова ул., д.16",63.91\35,90.47\38
"Белоусова ул., д.18",92\46,150\76
"Белоусова ул., д.18, к.1",99\112,98\87
"Белоусова ул., д.20",45\42,42\32
"Белоусова ул., д.22",101\38,16\8
"Белоусова ул., д.24/32",11.83\39,8.19\21
"Васи Алексеева ул., д.7",57.82\59,41.16\54
"Васи Алексеева ул., д.9",5.58\59,9.3\44
"Васи Алексеева ул., д.10",779.21\335,707.07\324
"Васи Алексеева ул., д.11",75\64,100\56
"Васи Алексеева ул., д.17",131\128,167\103
"Васи Алексеева ул., д.20/24",177.8\138,110.95\76
"Васи Алексеева ул., д.21",156\155,100.5\105
"Васи Алексеева ул., д.22",284.16\337,288.96\259
"Васи Алексеева ул., д.24",221\181,227\171
"Васи Алексеева ул., д.25",143\166,125\122
"Васи Алексеева ул., д.26",359.45\313,259.91\262
"Васи Алексеева ул., д.28",157\121,189\129
"Васи Алексеева ул., д.30",316.35\237,321.1\247
"Возрождения ул., д.7/25",750.2\0,697.68\0
"Возрождения ул., д.9",39\46,39\34
"Возрождения ул., д.15",132.66\145,189.09\154
"Возрождения ул., д.19/38",443.61\355,372.93\288
"Возрождения ул., д.23",102\52,122\62
"Возрождения ул., д.25",191\179,227\180
"Возрождения ул., д.27",240\152,306\168
"Гладкова ул., д.1",22.91\85,37.92\63
"Гладкова ул., д.1а",90\29,90\35
"Гладкова ул., д.7/10",11.52\24,23.52\128
"Гладкова ул., д.11",24\12,11\6
"Гладкова ул., д.13",35\20,35\26
"Гладкова ул., д.17",229\71,176\59
"Гладкова ул., д.19",57\35,57\35
"Гладкова ул., д.21",93.708\0,93.71\0
"Гладкова ул., д.23",83\89,82\102
"Гладкова ул., д.24/7",70\36,134\77
"Гладкова ул., д.25",534\196,128\262
"Гладкова ул., д.26",33\16,57\30
"Гладкова ул., д.29",79\121,77\115
"Гладкова ул., д.31/7",32\19,32\14
"Гладкова ул., д.33",80\44,147\90
"Гладкова ул., д.35",55.708\0,55.71\0
"Гладкова ул., д.39",7\4,125\18
"Гладкова ул., д.41",10\5,1\0
"Гладкова ул., д.43",4.62\4,34.32\25
"Губина ул., д.1/32",175.63\45,257.53\169
"Губина ул., д.4",67.89\42,78.12\44
"Губина ул., д.5",118.864\0,118.86\0
"Губина ул., д.6",10\5,11\13
"Губина ул., д.8",97\30,139\43
"Губина ул., д.9, к.1",29.6\19,36.8\23
"Губина ул., д.9, к.2",40\20,40\20
"Губина ул., д.12",88\45,79\40
"Губина ул., д.13, к.1",46.48\28,46.48\28
"Губина ул., д.13, к.2",18\18,21\13
"Губина ул., д.14",61\52,64\53
"Губина ул., д.15",34\18,34\18
"Губина ул., д.18",54\26,46\4
"Губина ул., д.19/16",36\27,73\43
"Губина ул., д.20",80\47,90\48
"Губина ул., д.21",70\40,128\75
"Губина ул., д.22/21",64\40,65\36
"Губина ул., д.23/19",73\37,199\57
"Двинская ул., д.4",277\258,354\303
"Двинская ул., д.4, к.1",157\151,148\159
"Двинская ул., д.4, к.2",266\257,355\288
"Двинская ул., д.4, к.3",205\206,252\242
"Двинская ул., д.4, к.4",178\209,177\214
"Двинская ул., д.8",90.72\117,86.67\106
"Двинская ул., д.9",197.16\107,262.26\136
