"Автовская ул., д.21",168.33,175.85
"Автовская ул., д.25",242.52,251.39
"Автовская ул., д.28/30",411.33,416.54
"Автовская ул., д.29",185.14,192.70
"Автовская ул., д.30",106.65,106.97
"Автовская ул., д.32",311.97,316.42
"Автовская ул., д.34",215.68,256.12
"Автовская ул., д.38",150.41,149.75
"Автовская ул., д.40",352.77,369.40
"Балтийская ул., д.17, к.2",335.61,365.43
"Балтийская ул., д.18",149.39,132.26
"Балтийская ул., д.19а",119.45,127.93
"Балтийская ул., д.19б",72.60,74.68
"Балтийская ул., д.20",36.26,55.43
"Балтийская ул., д.21",67.54,35.27
"Балтийская ул., д.21, к.2",56.88,55.54
"Балтийская ул., д.22",64.35,71.38
"Балтийская ул., д.23",24.88,24.40
"Балтийская ул., д.24",113.50,115.88
"Балтийская ул., д.25",92.41,80.03
"Балтийская ул., д.27",69.66,38.16
"Балтийская ул., д.34",38.32,53.96
"Баррикадная ул., д.4",38.39,43.57
"Баррикадная ул., д.5",265.99,272.72
"Белоусова ул., д.3",97.61,100.54
"Белоусова ул., д.5",83.29,70.06
"Белоусова ул., д.10",53.95,60.40
"Белоусова ул., д.14/41",64.53,69.50
"Белоусова ул., д.16",41.18,40.77
"Белоусова ул., д.18",63.62,66.19
"Васи Алексеева ул., д.16",504.74,519.61
"Васи Алексеева ул., д.17",288.88,306.12
"Васи Алексеева ул., д.21",351.10,353.57
"Васи Алексеева ул., д.25",216.00,211.83
"Гладкова ул., д.1",63.76,64.60
"Гладкова ул., д.1а",78.48,72.69
"Гладкова ул., д.11",64.66,66.14
"Гладкова ул., д.13",70.25,57.05
"Гладкова ул., д.17",39.31,31.69
"Гладкова ул., д.19",109.87,108.18
"Гладкова ул., д.21",57.33,74.49
"Гладкова ул., д.24/7",62.06,37.13
"Гладкова ул., д.26",69.54,76.09
"Гладкова ул., д.31/7",71.86,73.24
"Гладкова ул., д.33",85.46,87.30
"Гладкова ул., д.35",48.91,65.81
"Гладкова ул., д.39",63.57,64.82
"Гладкова ул., д.41",43.64,43.71
"Гладкова ул., д.43",43.05,49.52
"Губина ул., д.1/32",84.58,87.96
"Губина ул., д.3",40.55,43.96
"Губина ул., д.4",28.53,28.84
"Губина ул., д.5",112.22,113.06
"Губина ул., д.6",75.09,81.74
"Губина ул., д.8",40.81,50.64
"Губина ул., д.9, к.1",63.11,75.74
"Губина ул., д.9, к.2",56.86,56.86
"Губина ул., д.13, к.1",70.27,69.05
"Губина ул., д.13, к.2",63.29,57.77
"Губина ул., д.19/16",87.98,94.95
"Губина ул., д.20",97.88,101.53
"Губина ул., д.21",48.70,43.16
"Губина ул., д.22/21",52.66,64.27
"Губина ул., д.23/19",52.99,48.88
"Двинская ул., д.14, к.4",1033.58,1064.32
"Двинская ул., д.16, к.1",1524.07,1624.53
"Двинская ул., д.16, к.3",1139.49,1222.75
"Зайцева ул., д.3",449.54,510.52
"Зайцева ул., д.19/18",374.06,383.55
"Зайцева ул., д.21",119.30,131.34
"Зайцева ул., д.25",256.25,245.59
"Зайцева ул., д.29",141.29,163.51
"Зайцева ул., д.31",373.21,369.39
"Зины Портновой ул., д.4",315.17,284.49
"Зины Портновой ул., д.6",231.66,239.23
"Зины Портновой ул., д.8",233.48,272.27
"Зины Портновой ул., д.10",261.03,246.98
"Зины Портновой ул., д.12",248.12,228.13
"Зины Портновой ул., д.14",240.68,245.37
"Зины Портновой ул., д.16",122.91,134.03
"Зины Портновой ул., д.18",234.72,248.60
"Зины Портновой ул., д.20",266.63,264.13
"Зины Портновой ул., д.22",330.86,248.72
"Зины Портновой ул., д.24",319.01,282.54
"Зины Портновой ул., д.26",204.56,223.87
"Зины Портновой ул., д.28",147.07,162.88
"Зины Портновой ул., д.30",179.57,182.47
"Зои Космодемьянской ул., д.3",305.06,342.00
"Зои Космодемьянской ул., д.5",153.01,158.66
"Зои Космодемьянской ул., д.21",100.80,102.70
"Зои Космодемьянской ул., д.27",311.66,132.90
"Ивана Черных ул., д.3",322.04,330.61
"Ивана Черных ул., д.3, к.2",249.03,253.75
"Канонерский о., д.7",2212.45,980.92
"Канонерский о., д.8",2744.96,1018.02
"Канонерский о., д.9",1045.97,400.25
"Канонерский о., д.10",1326.23,410.87
"Канонерский о., д.12",557.93,265.12
"Канонерский о., д.12, к.2",1284.06,453.27
"Канонерский о., д.13",395.64,335.02
"Канонерский о., д.14",388.02,271.11
"Канонерский о., д.15",208.46,192.73
"Корнеева ул., д.6",975.82,1117.49
"Косинова ул., д.14, к.1",366.72,381.11
"Косинова ул., д.14, к.2",577.15,459.07
"Ленинский пр., д.110, к.1а",369.34,367.26
"Ленинский пр., д.110, к.1б",2349.64,1780.33
"Ленинский пр., д.120, к.2",212.36,220.23
"Ленинский пр., д.124",1152.02,848.34
"Ленинский пр., д.130, к.2",313.83,220.72
"Майков пер., д.3",51.34,43.11
"Майков пер., д.5",11.10,12.49
"Майков пер., д.5а",69.31,57.72
"Майков пер., д.7/1",71.87,49.36
"Маршала Говорова ул., д.16",765.24,849.56
"Маршала Жукова пр., д.18а",545.30,457.56
"Маршала Жукова пр., д.18б",443.74,420.28
"Маршала Жукова пр., д.18в",1342.19,1152.32
"Маршала Жукова пр., д.18г",496.02,437.33
"Маршала Жукова пр., д.18д",464.84,443.72
"Маршала Жукова пр., д.20",1076.17,1075.00
"Маршала Жукова пр., д.22",1029.75,1126.75
"Маршала Жукова пр., д.26/16а",511.38,536.83
"Маршала Жукова пр., д.26/16б",323.54,318.54
"Маршала Жукова пр., д.26/16в",1497.80,1505.20
"Маршала Жукова пр., д.28, к.1",1405.19,1321.86
"Маршала Жукова пр., д.30, к.2а",446.52,453.39
"Маршала Жукова пр., д.30, к.2б",450.71,448.36
"Маршала Жукова пр., д.30, к.2в",1468.36,1213.06
"Маршала Жукова пр., д.30, к.2г",394.16,463.51
