"Автовская ул., д.21",185\107,167\112
"Автовская ул., д.22",247\133,247\140
"Автовская ул., д.25",248\163,316\190
"Автовская ул., д.26/37",283.39\214,372\197
"Автовская ул., д.28/30",258\168,218\148
"Автовская ул., д.29",592\132,861\156
"Автовская ул., д.30",101\91,78\59
"Автовская ул., д.32",110\80,123\82
"Автовская ул., д.34",107\72,90\60
"Автовская ул., д.38",50\37,59\41
"Автовская ул., д.40",216\182,269\203
"Автовская ул., д.46",98\51,155\83
"Автовская ул., д.52",153\137,185\139
"Балтийская ул., д.2/14",225.68\1343,227.68\10
"Балтийская ул., д.12",107\67.34,190\75.34
"Балтийская ул., д.14",694\360,690\359
"Балтийская ул., д.17",1666\1428,1491\1428
"Балтийская ул., д.17, к.2",150\73,100\70
"Балтийская ул., д.18",12\16,47\61
"Балтийская ул., д.19",67\55,67\54
"Балтийская ул., д.20",22.51\34.89,60.78\37.7
"Балтийская ул., д.21",398\15,430\31
"Балтийская ул., д.22",17.49\27.11,47.22\29.3
"Балтийская ул., д.23",19\20,0\20
"Балтийская ул., д.24",30.22\89,28.22\68
"Балтийская ул., д.25",86\44,88\49
"Балтийская ул., д.27",34\17,34\30
"Балтийская ул., д.32",72.07\65,76.07\59
"Балтийская ул., д.34",92.01\0,107.01\0
"Балтийская ул., д.36/9",69.5\97,63.5\102
"Балтийская ул., д.38",48\144,197\126
"Баррикадная ул., д.3",250\0,400\0
"Баррикадная ул., д.4",75\55,162\78
"Баррикадная ул., д.34",90\43,75\37
"Белоусова ул., д.3",20\63,30\75
"Белоусова ул., д.5",68\53,99\62
"Белоусова ул., д.6/42",505\172.6,476\155
"Белоусова ул., д.10",37.17\55,78.17\100
"Белоусова ул., д.14/41",50\40,93\49
"Белоусова ул., д.16",170.78\150,71.78\104
"Белоусова ул., д.18",86\45,78\39
"Белоусова ул., д.18, к.1",89\59,107\63
"Белоусова ул., д.20",63\41,77\43
"Белоусова ул., д.22",1863\759,1771\751
"Белоусова ул., д.24/32",26\25,26\24
"Васи Алексеева ул., д.7",115.99\35,82.19\43
"Васи Алексеева ул., д.9",49\47,74\61
"Васи Алексеева ул., д.10",12.1\88,183\93
"Васи Алексеева ул., д.11",186\145,240\152
"Васи Алексеева ул., д.17",152\120,187\134
"Васи Алексеева ул., д.20/24",177\149,286\205
"Васи Алексеева ул., д.21",270\176,296\176
"Васи Алексеева ул., д.22",279.72\261,451.06\475
"Васи Алексеева ул., д.24",325\203,377\222
"Васи Алексеева ул., д.25",210\192,270\209
"Васи Алексеева ул., д.26",178\122,831\474
"Васи Алексеева ул., д.28",304\178,231\141
"Васи Алексеева ул., д.30",570.89\387,269.45\336
"Возрождения ул., д.7/25",230.17\360,550\326
"Возрождения ул., д.9",78\41,71\38
"Возрождения ул., д.15",216.6\136,207.81\149
"Возрождения ул., д.19/38",445.39\392,719\446
"Возрождения ул., д.23",228\143,256\169
"Возрождения ул., д.25",230\139,288\174
"Возрождения ул., д.27",268\158,258\149
"Гладкова ул., д.1",118\44.49,100\22.49
"Гладкова ул., д.1а",78\40,83\43
"Гладкова ул., д.7/10",18.32\49,15.32\47
"Гладкова ул., д.11",238\0,1\1
"Гладкова ул., д.13",26\14,32\19
"Гладкова ул., д.17",305\102,205\80
"Гладкова ул., д.19",76\42,120\74
