"Автовская ул., д.21",28.42,26.52
"Автовская ул., д.22",92.47,94.15
"Автовская ул., д.25",53.88,54.30
"Автовская ул., д.26/37",103.88,138.92
"Автовская ул., д.28/30",93.15,93.67
"Автовская ул., д.29",37.14,37.77
"Автовская ул., д.30",34.12,33.79
"Автовская ул., д.32",99.49,98.07
"Автовская ул., д.34",53.84,53.04
"Автовская ул., д.38",35.01,34.81
"Автовская ул., д.40",94.31,92.13
"Автовская ул., д.46",64.78,73.41
"Автовская ул., д.52",55.14,56.52
"Балтийская ул., д.2/14",258.17,259.74
"Балтийская ул., д.12",70.52,76.02
"Балтийская ул., д.14",56.09,69.33
"Балтийская ул., д.17",34.61,38.05
"Балтийская ул., д.17, к.2",125.95,124.99
"Балтийская ул., д.18",30.12,30.44
"Балтийская ул., д.19",54.90,61.35
"Балтийская ул., д.20",18.01,18.91
"Балтийская ул., д.21",23.13,25.42
"Балтийская ул., д.22",14.95,14.75
"Балтийская ул., д.23",7.51,8.26
"Балтийская ул., д.24",21.89,21.09
"Балтийская ул., д.25",15.31,16.76
"Балтийская ул., д.27",11.54,12.34
"Балтийская ул., д.34",8.70,7.86
"Балтийская ул., д.36/9",102.03,103.68
"Балтийская ул., д.38",53.68,57.63
"Баррикадная ул., д.3",25.38,25.83
"Баррикадная ул., д.4",12.02,11.70
"Баррикадная ул., д.5",53.88,52.92
"Баррикадная ул., д.34",13.36,13.82
"Белоусова ул., д.3",28.66,28.67
"Белоусова ул., д.5",23.83,23.16
"Белоусова ул., д.6/42",79.14,81.27
"Белоусова ул., д.10",19.48,19.11
"Белоусова ул., д.14/41",14.18,15.57
"Белоусова ул., д.16",12.84,12.78
"Белоусова ул., д.18",14.50,15.93
"Белоусова ул., д.18, к.1",29.45,30.10
"Белоусова ул., д.20",36.25,36.49
"Белоусова ул., д.22",37.31,37.54
"Белоусова ул., д.24/32",35.01,35.24
"Васи Алексеева ул., д.7",67.06,68.18
"Васи Алексеева ул., д.9",62.31,64.84
"Васи Алексеева ул., д.10",98.69,103.30
"Васи Алексеева ул., д.11",54.53,60.62
"Васи Алексеева ул., д.16",73.02,74.61
"Васи Алексеева ул., д.17",76.71,77.82
"Васи Алексеева ул., д.20/24",162.22,167.74
"Васи Алексеева ул., д.21",103.60,103.33
"Васи Алексеева ул., д.22",140.35,151.14
"Васи Алексеева ул., д.24",77.45,77.49
"Васи Алексеева ул., д.25",55.23,55.93
"Васи Алексеева ул., д.26",75.56,77.48
"Васи Алексеева ул., д.28",75.75,77.11
"Васи Алексеева ул., д.30",134.36,132.75
"Возрождения ул., д.7/25",165.90,176.37
"Возрождения ул., д.9",62.38,62.06
"Возрождения ул., д.15",63.14,64.02
"Возрождения ул., д.19/38",152.34,157.85
"Возрождения ул., д.23",57.55,57.27
"Возрождения ул., д.25",56.34,56.01
"Возрождения ул., д.27",37.92,53.33
"Гладкова ул., д.1",9.97,14.56
"Гладкова ул., д.1а",12.51,16.76
"Гладкова ул., д.7/10",22.74,33.92
"Гладкова ул., д.11",11.77,14.61
"Гладкова ул., д.13",11.84,14.72
"Гладкова ул., д.17",12.31,12.84
"Гладкова ул., д.19",13.79,13.01
"Гладкова ул., д.21",12.27,13.68
"Гладкова ул., д.23",34.31,35.70
"Гладкова ул., д.24/7",15.30,15.89
"Гладкова ул., д.25",94.43,94.50
"Гладкова ул., д.26",16.98,16.70
"Гладкова ул., д.29",34.90,34.27
"Гладкова ул., д.31/7",15.95,16.42
"Гладкова ул., д.33",17.03,17.54
"Гладкова ул., д.35",15.93,16.47
"Гладкова ул., д.39",17.30,17.31
"Гладкова ул., д.41",17.99,17.14
"Гладкова ул., д.43",31.78,31.83
"Губина ул., д.1/32",27.66,26.75
"Губина ул., д.3",15.54,15.22
"Губина ул., д.4",12.57,12.16
"Губина ул., д.5",24.87,24.03
"Губина ул., д.6",16.99,17.46
"Губина ул., д.8",14.01,14.09
"Губина ул., д.9, к.1",23.02,23.64
"Губина ул., д.9, к.2",16.02,16.78
"Губина ул., д.13, к.1",23.95,23.22
"Губина ул., д.13, к.2",17.14,16.73
"Губина ул., д.19/16",17.75,16.65
"Губина ул., д.20",13.94,13.90
"Губина ул., д.21",15.37,14.88
"Губина ул., д.22/21",15.12,15.07
