"Автовская ул., д.21",366\205,374\211
"Автовская ул., д.22",304\256,245\0
"Автовская ул., д.25",202\98,161\209
"Автовская ул., д.26/37",543\247,519\295
"Автовская ул., д.28/30",356\187,189\143
"Автовская ул., д.29",841\396,768\374
"Автовская ул., д.30",110\73,95\73
"Автовская ул., д.32",87\73,117\92
"Автовская ул., д.34",144\48,139\148
"Автовская ул., д.38",76\54,49\32
"Автовская ул., д.40",167\132,129\125
"Автовская ул., д.46",12\9,6\8
"Автовская ул., д.52",152\114,120\142
"Балтийская ул., д.2/14",1024\510,427\194
"Балтийская ул., д.12",374\223,183\166
"Балтийская ул., д.14",648\328,520\264
"Балтийская ул., д.17",28\23,46\36
"Балтийская ул., д.17, к.2",459\265,644\284
"Балтийская ул., д.18",18\8,24\14
"Балтийская ул., д.19а",18\14,16\11
"Балтийская ул., д.19б",9\7,9\6
"Балтийская ул., д.20",10\12,15\11
"Балтийская ул., д.21",19\10,17\9
"Балтийская ул., д.21, к.2",20\10,17\9
"Балтийская ул., д.22",8\9,11\9
"Балтийская ул., д.23",49\14,24\13
"Балтийская ул., д.24",79\48,87\43
"Балтийская ул., д.25",83\44,83\40
"Балтийская ул., д.27",48\32,77\39
"Балтийская ул., д.32а",53\28,52\30
"Балтийская ул., д.32д",20\11,20\12
"Балтийская ул., д.34",2\0,3\0
"Балтийская ул., д.36/9",79\43,58\29
"Балтийская ул., д.38",414\224,235\163
"Баррикадная ул., д.3",151\80,132\84
"Баррикадная ул., д.4",124\54,134\68
"Баррикадная ул., д.5",263\249,155\204
"Баррикадная ул., д.34",68\35,58\33
"Белоусова ул., д.3",34\19,33\20
"Белоусова ул., д.5",94\33,77\50
"Белоусова ул., д.6/42",311\182,266\150
"Белоусова ул., д.10",138\80,175\79
"Белоусова ул., д.14/41",21\4,3\3
"Белоусова ул., д.16",96\43,73\36
"Белоусова ул., д.18",105\59,129\75
"Белоусова ул., д.18, к.1",162\144,103\122
"Белоусова ул., д.20",44\22,47\23
"Белоусова ул., д.22",17\8,16\8
"Белоусова ул., д.24/32",32\29,16\29
"Васи Алексеева ул., д.7",30\13,13\4
"Васи Алексеева ул., д.9",18\11,12\8
"Васи Алексеева ул., д.10",317\0,317\0
"Васи Алексеева ул., д.11",174\114,132\116
"Васи Алексеева ул., д.16",154\114,242\123
"Васи Алексеева ул., д.17",217\138,124\114
"Васи Алексеева ул., д.20/24",273\89,238\72
"Васи Алексеева ул., д.21",74\50,127\61
"Васи Алексеева ул., д.22",1079\627,722\436
"Васи Алексеева ул., д.24",231\140,177\127
"Васи Алексеева ул., д.25",113\84,92\70
"Васи Алексеева ул., д.26",448\355,415\290
"Васи Алексеева ул., д.28",167\123,159\125
"Васи Алексеева ул., д.30",424\308,426\347
"Возрождения ул., д.7/25",372\216,335\180
"Возрождения ул., д.9",10\8,25\11
"Возрождения ул., д.15",70\55,63\55
"Возрождения ул., д.19/38",674\371,649\355
"Возрождения ул., д.23",58\29,55\27
"Возрождения ул., д.25",80\41,75\38
"Возрождения ул., д.27",180\107,153\102
"Гладкова ул., д.1",35\40,21\27
"Гладкова ул., д.1а",62\31,71\36
"Гладкова ул., д.7/10",18\39,62\33
"Гладкова ул., д.11",37\3,23\24
"Гладкова ул., д.13",23\15,23\18
"Гладкова ул., д.17",148\58,148\58
"Гладкова ул., д.19",76\83,53\72
"Гладкова ул., д.21",23\12,21\11
"Гладкова ул., д.23",198\141,106\110
"Гладкова ул., д.24/7",31\14,6\12
"Гладкова ул., д.25",182\74,84\41
"Гладкова ул., д.26",90\46,98\51
"Гладкова ул., д.29",209\147,112\124
"Гладкова ул., д.31/7",27\15,20\12
"Гладкова ул., д.33",190\86,182\94
"Гладкова ул., д.35",71\47,116\53
"Гладкова ул., д.39",67\32,21\10
"Гладкова ул., д.41",1\1,24\12
"Гладкова ул., д.43",21\16,70\34
"Губина ул., д.1/32",194\71,251\98
"Губина ул., д.3",82\40,75\35
"Губина ул., д.4",17\7,54\5
"Губина ул., д.5",196\122,145\116
"Губина ул., д.6",17\7,11\6
"Губина ул., д.8",123\50,136\72
"Губина ул., д.9, к.1",75\50,102\54
"Губина ул., д.9, к.2",56\59,53\59
"Губина ул., д.12",73\37,127\66
"Губина ул., д.13, к.1",41\0,41\0
"Губина ул., д.13, к.2",20\14,36\26
"Губина ул., д.14",67\43,182\34
"Губина ул., д.15",78\41,53\26
"Губина ул., д.18",2\0,2\0
"Губина ул., д.19/16",39\31,44\38
"Губина ул., д.20",84\45,79\54
"Губина ул., д.21",72\38,56\28
"Губина ул., д.22/21",11\5,113\20
"Губина ул., д.23/19",115\58,118\57
"Двинская ул., д.4",539\302,358\284
"Двинская ул., д.4, к.1",283\200,230\162
"Двинская ул., д.4, к.2",358\263,307\245
"Двинская ул., д.4, к.3",364\216,286\187
"Двинская ул., д.4, к.4",251\156,196\155
"Двинская ул., д.8",146\119,157\124
"Двинская ул., д.9",134\67,126\0
"Двинская ул., д.10",376\238,308\247
"Двинская ул., д.11",240\161,200\149
"Двинская ул., д.14",238\167,337\179
"Двинская ул., д.14, к.4",1284\385,1236\357
"Двинская ул., д.16, к.1",3930\1532,3873\1486
"Двинская ул., д.16, к.3",3399\1825,2841\1494
"Двинская ул., д.17",546\241,566\251
"Зайцева ул., д.3",700\703,795\718
"Зайцева ул., д.17/23",2005\1046,1975\801
