"Автовская ул., д.21",263\133,353\193
"Автовская ул., д.22",216\113,177.232\147
"Автовская ул., д.25",137\118,224\165
"Автовская ул., д.26/37",324.44\241,413.668\199
"Автовская ул., д.28/30",147\112,210\151
"Автовская ул., д.29",569\267,755\413
"Автовская ул., д.30",73\62,117\92
"Автовская ул., д.32",83\75,71.797\67
"Автовская ул., д.34",59\47,81\61
"Автовская ул., д.38",35\24,67\45
"Автовская ул., д.40",115\140,176\181
"Автовская ул., д.46",76\39,103\55
"Автовская ул., д.52",111\163,175\189
"Балтийская ул., д.2/14",448\312,587.35\293
"Балтийская ул., д.12",108.14\103,167.81\137
"Балтийская ул., д.14",979\0,979\0
"Балтийская ул., д.17",269.57\0,264.06\0
"Балтийская ул., д.17, к.2",5190.13\0,4843.3\0
"Балтийская ул., д.18",85\52,34\23
"Балтийская ул., д.19",57\42,67.64\68
"Балтийская ул., д.20",87.8\56.84,35.59\46.71
"Балтийская ул., д.21",53\35,41\41
"Балтийская ул., д.22",68.2\44.16,27.65\36.29
"Балтийская ул., д.23",22\9,25\10
"Балтийская ул., д.24",2.66\48,33.58\63
"Балтийская ул., д.25",269\0,269\0
"Балтийская ул., д.27",376.83\0,332.64\0
"Балтийская ул., д.32",12.07\28,60.48\50
"Балтийская ул., д.34",19\0,67.23\0
"Балтийская ул., д.36/9",160\78,147.2\81
"Балтийская ул., д.38",84\107,119\152
"Баррикадная ул., д.3",300\20,310\20
"Баррикадная ул., д.4",214\0,214\0
"Баррикадная ул., д.34",75\41,67\34
"Белоусова ул., д.3",88\33,77\38
"Белоусова ул., д.5",39\68,31\46
"Белоусова ул., д.6/42",180\154,289.38\197
"Белоусова ул., д.10",230.98\0,231.75\0
"Белоусова ул., д.14/41",235\0,235\0
"Белоусова ул., д.16",263.78\81,240.7\68
"Белоусова ул., д.18",104\52,85\45
"Белоусова ул., д.18, к.1",88\100,119\114
"Белоусова ул., д.20",69\69,57\56
"Белоусова ул., д.22",1397\640,1176\501
"Белоусова ул., д.24/32",10\8,5.46\4
"Васи Алексеева ул., д.7",17\9,235.2\122
"Васи Алексеева ул., д.9",44.54\77,44.64\32
"Васи Алексеева ул., д.10",444.12\200,422.24\203
"Васи Алексеева ул., д.11",162\133,142\118
"Васи Алексеева ул., д.17",132\139,164\180
"Васи Алексеева ул., д.20/24",144\120,171.7\157
"Васи Алексеева ул., д.21",82\93,124.5\145
"Васи Алексеева ул., д.22",255.78\424,435.84\306
"Васи Алексеева ул., д.24",324\199,363\234
"Васи Алексеева ул., д.25",100\134,175\187
"Васи Алексеева ул., д.26",154.88\259,354.71\320
"Васи Алексеева ул., д.28",155\98,195\125
"Васи Алексеева ул., д.30",379.41\311,411.35\299
"Возрождения ул., д.7/25",3111.34\0,2969.49\0
"Возрождения ул., д.9",21\14,31.98\37
"Возрождения ул., д.15",104.48\109,190.08\171
"Возрождения ул., д.19/38",293.23\338,560.79\391
"Возрождения ул., д.23",293\174,271\167
"Возрождения ул., д.25",170\138,268\183
"Возрождения ул., д.27",173\105,252\146
"Гладкова ул., д.1",7.17\87,95.59\116
"Гладкова ул., д.1а",70\29,74\33
"Гладкова ул., д.7/10",85\43,24.96\51
"Гладкова ул., д.11",5\2,27\9
"Гладкова ул., д.13",20\15,5\8
