"Автовская ул., д.21",385\246,376\212
"Автовская ул., д.22",283\236,304\256
"Автовская ул., д.25",268\159,230\154
"Автовская ул., д.26/37",605\313,552\270
"Автовская ул., д.28/30",391\221,367\220
"Автовская ул., д.29",911\439,863\410
"Автовская ул., д.30",138\82,124\79
"Автовская ул., д.32",127\83,104\76
"Автовская ул., д.34",120\69,116\69
"Автовская ул., д.38",96\65,67\47
"Автовская ул., д.40",286\179,206\118
"Автовская ул., д.46",20\12,16\11
"Автовская ул., д.52",207\137,164\123
"Балтийская ул., д.2/14",1083\539,1040\523
"Балтийская ул., д.12",436\248,390\239
"Балтийская ул., д.14",737\376,659\333
"Балтийская ул., д.17",47\37,42\39
"Балтийская ул., д.17, к.2",400\243,473\272
"Балтийская ул., д.18",7\3,31\19
"Балтийская ул., д.19а",25\14,26\16
"Балтийская ул., д.19б",13\7,14\8
"Балтийская ул., д.20",28\30,12\16
"Балтийская ул., д.21",37\19,31\15
"Балтийская ул., д.21, к.2",23\112,22\11
"Балтийская ул., д.22",22\24,10\12
"Балтийская ул., д.23",76\22,54\15
"Балтийская ул., д.24",71\60,88\58
"Балтийская ул., д.25",78\40,80\41
"Балтийская ул., д.27",70\47,72\46
"Балтийская ул., д.32а",64\33,83\46
"Балтийская ул., д.32д",24\13,31\18
"Балтийская ул., д.34",6\0,2\0
"Балтийская ул., д.36/9",119\66,84\45
"Балтийская ул., д.38",547\321,460\263
"Баррикадная ул., д.3",149\75,165\86
"Баррикадная ул., д.4",90\46,148\74
"Баррикадная ул., д.5",294\218,311\270
"Баррикадная ул., д.34",68\34,79\41
"Белоусова ул., д.3",53\26,49\25
"Белоусова ул., д.5",113\50,97\53
"Белоусова ул., д.6/42",328\182,314\177
"Белоусова ул., д.10",209\133,157\98
"Белоусова ул., д.14/41",33\4,21\4
"Белоусова ул., д.16",112\64,82\60
"Белоусова ул., д.18",109\58,119\67
"Белоусова ул., д.18, к.1",226\158,182\153
"Белоусова ул., д.20",54\27,49\24
"Белоусова ул., д.22",18\9,20\9
"Белоусова ул., д.24/32",45\32,45\34
"Васи Алексеева ул., д.7",41\17,21\8
"Васи Алексеева ул., д.9",27\13,15\6
"Васи Алексеева ул., д.10",317\0,317\0
"Васи Алексеева ул., д.11",224\130,198\126
"Васи Алексеева ул., д.16",206\155,169\127
"Васи Алексеева ул., д.17",250\146,224\133
"Васи Алексеева ул., д.20/24",126\78,165\60
"Васи Алексеева ул., д.21",57\0,89\55
"Васи Алексеева ул., д.22",1162\625,1134\645
"Васи Алексеева ул., д.24",283\149,273\147
"Васи Алексеева ул., д.25",141\82,110\69
"Васи Алексеева ул., д.26",509\343,434\313
"Васи Алексеева ул., д.28",234\152,193\129
"Васи Алексеева ул., д.30",490\321,458\309
"Возрождения ул., д.7/25",425\245,376\228
"Возрождения ул., д.9",14\8,12\6
"Возрождения ул., д.15",111\64,87\56
"Возрождения ул., д.19/38",756\421,691\391
"Возрождения ул., д.23",81\38,82\38
"Возрождения ул., д.25",100\46,101\49
"Возрождения ул., д.27",176\106,199\112
"Гладкова ул., д.1",61\49,51\47
"Гладкова ул., д.1а",55\28,63\33
"Гладкова ул., д.7/10",10\21,13\27
"Гладкова ул., д.11",35\0,35\19
"Гладкова ул., д.13",31\18,30\17
"Гладкова ул., д.17",137\52,48\42
"Гладкова ул., д.19",96\80,89\82
"Гладкова ул., д.21",22\12,27\13
"Гладкова ул., д.23",231\142,218\149
"Гладкова ул., д.24/7",127\68,126\66
"Гладкова ул., д.25",275\120,209\96
"Гладкова ул., д.26",114\58,110\55
"Гладкова ул., д.29",224\136,222\137
"Гладкова ул., д.31/7",26\13,30\16
"Гладкова ул., д.33",262\112,200\76
"Гладкова ул., д.35",152\72,91\83
"Гладкова ул., д.39",55\28,142\70
"Гладкова ул., д.41",1\1,1\1
"Гладкова ул., д.43",32\25,29\22
"Губина ул., д.1/32",215\78,214\91
"Губина ул., д.3",71\37,92\44
"Губина ул., д.4",8\7,8\7
"Губина ул., д.5",174\132,215\145
"Губина ул., д.6",19\10,19\9
