"Автовская ул., д.21",332\165,263\133
"Автовская ул., д.22",227\119,216\113
"Автовская ул., д.25",110\97,137\118
"Автовская ул., д.26/37",396\196,324.44\241
"Автовская ул., д.28/30",129\95,147\112
"Автовская ул., д.29",548\249,569\267
"Автовская ул., д.30",103\72,73\62
"Автовская ул., д.32",73\61,83\75
"Автовская ул., д.34",59\43,59\47
"Автовская ул., д.38",38\21,35\24
"Автовская ул., д.40",131\141,115\140
"Автовская ул., д.46",55\29,76\39
"Автовская ул., д.52",69\135,111\163
"Балтийская ул., д.2/14",452\316,448\312
"Балтийская ул., д.12",112.34\109,108.14\103
"Балтийская ул., д.14",979\0,979\0
"Балтийская ул., д.17",268.69\0,269.57\0
"Балтийская ул., д.17, к.2",5341.9\0,5190.13\0
"Балтийская ул., д.18",90\56,85\52
"Балтийская ул., д.19",61\50,57\42
"Балтийская ул., д.20",91.17\61.34,87.8\56.84
"Балтийская ул., д.21",304\40,53\35
"Балтийская ул., д.22",70.83\47.66,68.2\44.16
"Балтийская ул., д.23",26\13,22\9
"Балтийская ул., д.24",4.22\52,2.66\48
"Балтийская ул., д.25",269\0,269\0
"Балтийская ул., д.27",376.82\0,376.83\0
"Балтийская ул., д.32",17.07\32,12.07\28
"Балтийская ул., д.34",23\0,19\0
"Балтийская ул., д.36/9",23.5\83,160\78
"Балтийская ул., д.38",89\111,84\107
"Баррикадная ул., д.3",300\20,300\20
"Баррикадная ул., д.4",214\0,214\0
"Баррикадная ул., д.34",61\35,75\41
"Белоусова ул., д.3",116\66,88\33
"Белоусова ул., д.5",29\49,39\68
"Белоусова ул., д.6/42",173.6\145,180\154
"Белоусова ул., д.10",236.17\0,230.98\0
"Белоусова ул., д.14/41",235\0,235\0
"Белоусова ул., д.16",94.78\64,263.78\81
"Белоусова ул., д.18",87\45,104\52
"Белоусова ул., д.18, к.1",62\58,88\100
"Белоусова ул., д.20",54\54,69\69
"Белоусова ул., д.22",994\502,1397\640
"Белоусова ул., д.24/32",7\13,10\8
"Васи Алексеева ул., д.7",77\45,17\9
"Васи Алексеева ул., д.9",43\43,44.54\77
"Васи Алексеева ул., д.10",280.25\185,444.12\200
"Васи Алексеева ул., д.11",138\135,162\133
"Васи Алексеева ул., д.17",124\134,132\139
"Васи Алексеева ул., д.20/24",139\149,144\120
"Васи Алексеева ул., д.21",137\117,82\93
"Васи Алексеева ул., д.22",301.65\395,255.78\424
"Васи Алексеева ул., д.24",252\181,324\199
"Васи Алексеева ул., д.25",142\169,100\134
"Васи Алексеева ул., д.26",100.48\226,154.88\259
"Васи Алексеева ул., д.28",123\87,155\98
"Васи Алексеева ул., д.30",516.89\144,379.41\311
"Возрождения ул., д.7/25",260.41\284,3111.34\0
"Возрождения ул., д.9",22\22,21\14
"Возрождения ул., д.15",102.48\111,104.48\109
"Возрождения ул., д.19/38",163.39\271,293.23\338
"Возрождения ул., д.23",91\77,293\174
"Возрождения ул., д.25",152\119,170\138
"Возрождения ул., д.27",152\90,173\105
"Гладкова ул., д.1",33.49\79,7.17\87
"Гладкова ул., д.1а",88\43,70\29
"Гладкова ул., д.7/10",91\45,85\43
"Гладкова ул., д.11",15\20,5\2
"Гладкова ул., д.13",23\14,20\15
"Гладкова ул., д.17",200\115,250\150
"Гладкова ул., д.19",21\11,21\9
"Гладкова ул., д.21",255\0,255\0
"Гладкова ул., д.23",119\114,110\129
"Гладкова ул., д.24/7",70\37,55\33
"Гладкова ул., д.25",171\158,203\195
"Гладкова ул., д.26",97\69,130\90
"Гладкова ул., д.29",34\72,53\88
"Гладкова ул., д.31/7",61\0,63\0
"Гладкова ул., д.33",101\57,104\61
"Гладкова ул., д.35",231\0,231\0
"Гладкова ул., д.39",23\27,24\19
"Гладкова ул., д.41",1\3,1\0
"Гладкова ул., д.43",43\11,35\28
"Губина ул., д.1/32",161.71\92,112.34\69
"Губина ул., д.4",83.83\50,106.13\59
"Губина ул., д.5",958.63\0,958.63\0
"Губина ул., д.6",200\91,261\160
"Губина ул., д.8",174\72,157\54
"Губина ул., д.9, к.1",17\69,30\49
"Губина ул., д.9, к.2",15\8,22\11
"Губина ул., д.12",164\82,161\82
"Губина ул., д.13, к.1",44.91\43,63.07\60
"Губина ул., д.13, к.2",41\44,42\31
"Губина ул., д.14",34\21,31\19
"Губина ул., д.15",56\27,68\36
"Губина ул., д.18",27\13,25\13
"Губина ул., д.19/16",13\10,66\53
"Губина ул., д.20",113\63,94\54
"Губина ул., д.21",61\39,90\55
"Губина ул., д.22/21",88\44,69\34
"Губина ул., д.23/19",100\50,141\68
"Двинская ул., д.4",357\278,398\346
"Двинская ул., д.4, к.1",220\196,267\216
"Двинская ул., д.4, к.2",212\235,323\253
"Двинская ул., д.4, к.3",276\255,290\277
"Двинская ул., д.4, к.4",185\154,137\180
"Двинская ул., д.8",96\97,100\110
"Двинская ул., д.9",191.1\131,168.39\113
"Двинская ул., д.10",1437.88\82,1951.21\72
"Двинская ул., д.11",1675.1\0,1692.45\0
"Двинская ул., д.14",244\153,254\140
"Двинская ул., д.14, к.4",1231\407,1186\416
"Двинская ул., д.16, к.1",3896.61\1530.01,3096\1244
"Двинская ул., д.17",725\203,572\252
"Зайцева ул., д.3",188\0,31.89\0
"Зайцева ул., д.17/23",645.75\384,804.31\425
"Зайцева ул., д.18/16",102\65,56\87
"Зайцева ул., д.19/18",171\137,161\131
"Зайцева ул., д.20",307\179,217\142
"Зайцева ул., д.21",41\20,24\13
"Зайцева ул., д.22/13",556.74\426,492.75\396
"Зайцева ул., д.25",263\132,77\46
"Зайцева ул., д.26",26\7,149.17\79
"Зайцева ул., д.29",14\20,13\20
"Зайцева ул., д.31",213\199,193\156
"Зайцева ул., д.32",198\134,150\108
"Зайцева ул., д.33",145\117,223\153
"Зайцева ул., д.34",105\49,124\60
"Зайцева ул., д.36",254\153,307\201
"Зайцева ул., д.37",514\266,302\185
"Зайцева ул., д.39",165\118,207\143
"Зины Портновой ул., д.4",34\40,37\38
"Зины Портновой ул., д.6",125\191,162\218
"Зины Портновой ул., д.8",119\162,165\220
"Зины Портновой ул., д.10",102\96,161\155
"Зины Портновой ул., д.12",158\111,36\122
"Зины Портновой ул., д.14",185\266,206\293
"Зины Портновой ул., д.16",499\248,509\258
"Зины Портновой ул., д.18",149\215,177\246
"Зины Портновой ул., д.20",27\85,34\87
"Зины Портновой ул., д.22",57\82,59\80
"Зины Портновой ул., д.24",61\137,81\237
"Зины Портновой ул., д.26",92\180,116\236
"Зины Портновой ул., д.28",606\286,594\296
"Зины Портновой ул., д.30",176\169,221\264
"Зои Космодемьянской ул., д.3",133\296,187\309
"Зои Космодемьянской ул., д.5",442.51\190,610.14\275
"Зои Космодемьянской ул., д.6, к.1",309.69\145,485.89\168
"Зои Космодемьянской ул., д.6, к.2",3\2,1\1
"Зои Космодемьянской ул., д.8/17",14\9,16\14
"Зои Космодемьянской ул., д.16/24",185.29\0,189.54\0
"Зои Космодемьянской ул., д.17/26",116.74\91,123.82\121
"Зои Космодемьянской ул., д.21",192\82,220\89
"Зои Космодемьянской ул., д.23",92\38,106\50
"Зои Космодемьянской ул., д.25/20",75\44,77\51
"Зои Космодемьянской ул., д.29",135\74,138\93
"Ивана Черных ул., д.1",46\22,42\18
"Ивана Черных ул., д.3, к.2",183\92,180\88
"Ивана Черных ул., д.13",288\246,267\237
"Ивана Черных ул., д.15",139\98,133\92
"Ивана Черных ул., д.19",104\130,98\126
"Калинина ул., д.10",748\0,748\0
"Канонерский о., д.7",5410\2660,10484\3107
"Канонерский о., д.8",3678.4\1542,3337.98\1231
"Канонерский о., д.9",1560\660,2670\1050
"Канонерский о., д.10",2235\900,2955\1225
"Канонерский о., д.12",323\160,370\185
"Канонерский о., д.12, к.2",665\340,763\400
"Канонерский о., д.13",209\166,266\261
"Канонерский о., д.14",128\122,145\177
"Канонерский о., д.15",1506\0,1506\0
"Канонерский о., д.16",137\88,171\116
"Канонерский о., д.17",26\14,9\9
"Канонерский о., д.25",771\371,996\475
"Корнеева ул., д.2",283.59\205,285.04\198
"Корнеева ул., д.6",283.13\367,313.34\354
"Косинова ул., д.5",547\0,547\0
"Косинова ул., д.7",22\13,16.62\21
