"Автовская ул., д.21",,23.29
"Автовская ул., д.22",,76.48
"Автовская ул., д.25",,44.24
"Автовская ул., д.26/37",,111.92
"Автовская ул., д.28/30",,77.69
"Автовская ул., д.29",,29.83
"Автовская ул., д.30",,29.16
"Автовская ул., д.32",,80.46
"Автовская ул., д.34",,44.63
"Автовская ул., д.38",,29.03
"Автовская ул., д.40",,78.04
"Автовская ул., д.46",,63.07
"Автовская ул., д.52",,46.06
"Балтийская ул., д.2/14",,210.14
"Балтийская ул., д.12",,66.28
"Балтийская ул., д.14",,40.72
"Балтийская ул., д.17",,33.11
"Балтийская ул., д.17, к.2",,91.49
"Балтийская ул., д.19а",,25.96
"Балтийская ул., д.19б",,16.24
"Балтийская ул., д.21",,9.68
"Балтийская ул., д.21, к.2",,10.43
"Балтийская ул., д.23",,6.83
"Балтийская ул., д.25",,13.90
"Балтийская ул., д.27",,10.49
"Балтийская ул., д.34",,8.59
"Балтийская ул., д.36/9",,87.04
"Балтийская ул., д.38",,50.21
"Баррикадная ул., д.3",,21.15
"Баррикадная ул., д.5",,36.28
"Баррикадная ул., д.34",,9.13
"Баррикадная ул., д.36",,29.01
"Белоусова ул., д.3",,16.56
"Белоусова ул., д.5",,15.44
"Белоусова ул., д.6/42",,48.54
"Белоусова ул., д.10",,14.86
"Васи Алексеева ул., д.7",,53.73
"Васи Алексеева ул., д.9",,51.61
"Васи Алексеева ул., д.10",,76.17
"Васи Алексеева ул., д.11",,45.56
"Васи Алексеева ул., д.16",,79.93
"Васи Алексеева ул., д.17",,63.12
"Васи Алексеева ул., д.20/24",,141.16
"Васи Алексеева ул., д.21",,87.48
"Васи Алексеева ул., д.22",,108.96
"Васи Алексеева ул., д.24",,63.84
"Васи Алексеева ул., д.25",,47.24
"Васи Алексеева ул., д.26",,63.63
"Васи Алексеева ул., д.28",,65.07
"Васи Алексеева ул., д.30",,108.52
"Возрождения ул., д.7/25",,127.44
"Возрождения ул., д.9",,49.90
"Возрождения ул., д.15",,45.38
"Возрождения ул., д.19/38",,125.45
"Возрождения ул., д.23",,46.73
"Возрождения ул., д.25",,46.54
"Возрождения ул., д.27",,46.96
"Гладкова ул., д.1",,12.37
"Гладкова ул., д.1а",,14.09
"Гладкова ул., д.7/10",,23.21
"Гладкова ул., д.23",,29.04
"Гладкова ул., д.24/7",,13.21
"Гладкова ул., д.25",,75.74
"Гладкова ул., д.26",,13.98
"Гладкова ул., д.29",,28.60
"Губина ул., д.9, к.1",,15.03
"Губина ул., д.9, к.2",,14.12
"Губина ул., д.11",,10.24
"Губина ул., д.13, к.1",,14.76
"Губина ул., д.13, к.2",,14.19
"Губина ул., д.19/16",,12.70
"Губина ул., д.21",,9.18
"Губина ул., д.23/19",,13.02
